1UJ3,0.0,100.0,100.0,0.0,41.5329
5H35,100.0,59.26,0.0,40.74,30.1225
3G04,65.22,39.29,34.78,60.71,19.8153
2R56,100.0,50.0,0.0,50.0,18.7413
4NNP,0.0,60.0,100.0,40.0,15.4506
5K9K,0.0,72.22,100.0,27.78,45.4397
4KUC,100.0,53.33,0.0,46.67,36.952
3NH7,38.1,100.0,61.9,0.0,17.8228
1LK3,0.0,100.0,100.0,0.0,25.4567
5IES,36.36,65.38,63.64,34.62,25.4681
4LU5,0.0,100.0,100.0,0.0,20.7934
4D3C,0.0,100.0,100.0,0.0,21.3515
4LF3,66.67,100.0,33.33,0.0,21.0816
4BZ2,57.89,95.65,42.11,4.35,14.534
4LIQ,76.47,13.89,23.53,86.11,48.0884
1C08,82.35,41.67,17.65,58.33,14.4682
1BGX,98.08,35.71,1.92,64.29,49.3278
4YDJ,80.77,19.35,19.23,80.65,20.8473
4K3J,100.0,69.44,0.0,30.56,56.9703
4FFY,72.0,0.0,28.0,100.0,15.053
3NGB,33.33,100.0,66.67,0.0,31.6234
4LVN,100.0,36.67,0.0,63.33,28.3221
3L5W,0.0,100.0,100.0,0.0,22.568
3LIZ,100.0,64.52,0.0,35.48,28.242
1OAZ,64.71,68.0,35.29,32.0,13.1124
5F9W,64.29,12.5,35.71,87.5,26.0828
5CZX,21.43,68.97,78.57,31.03,26.0227
5MVZ,5.56,88.0,94.44,12.0,17.3386
4H8W,100.0,34.38,0.0,65.62,28.0487
1V7M,0.0,92.0,100.0,8.0,14.9749
2R29,75.0,47.83,25.0,52.17,12.9145
3ZKM,73.08,42.42,26.92,57.58,13.4323
2OZ4,100.0,48.39,0.0,51.61,83.6538
4TSA,100.0,38.1,0.0,61.9,15.0102
4LSU,48.57,100.0,51.43,0.0,28.8688
3IDX,25.0,96.88,75.0,3.12,19.7323
3U7Y,80.0,3.12,20.0,96.88,27.3567
4K94,100.0,0.0,0.0,100.0,51.6111
4PP2,0.0,100.0,100.0,0.0,23.5623
5L0Q,8.33,89.66,91.67,10.34,39.4746
2YBR,76.92,70.0,23.08,30.0,11.1638
4NZR,52.83,66.67,47.17,33.33,27.247
1FJ1,0.0,100.0,100.0,0.0,63.556
4JZJ,0.0,96.67,100.0,3.33,40.7433
5TZU,15.79,79.17,84.21,20.83,21.7763
4LEO,100.0,38.46,0.0,61.54,57.3178
4AL8,100.0,43.48,0.0,56.52,17.9781
1OB1,100.0,39.13,0.0,60.87,11.9436
3MA9,56.0,81.48,44.0,18.52,15.1602
4YK4,100.0,14.29,0.0,85.71,29.3659
3Q1S,33.33,45.83,66.67,54.17,12.9232
2XWT,59.26,68.97,40.74,31.03,21.2887
4DTG,52.94,100.0,47.06,0.0,14.0679
4M62,66.67,72.0,33.33,28.0,15.3048
3IU3,100.0,4.17,0.0,95.83,26.04
3WKM,50.0,100.0,50.0,0.0,20.0266
5JHL,0.0,38.24,100.0,61.76,86.3594
3HMX,0.0,100.0,100.0,0.0,61.9361
2QQN,100.0,44.0,0.0,56.0,30.0659
3S37,100.0,41.67,0.0,58.33,29.7153
4LQF,0.0,80.95,100.0,19.05,18.369
