2OZ4,0.0,8,0
4OT1,0.16,12,2
1ZTX,0.1935,16,3
5LQB,0.0,8,0
4H8W,0.0,9,0
4HF5,0.0,17,0
4L5F,0.0,5,0
3RKD,0.1429,8,2
4FFY,0.1333,5,2
4YPG,0.1714,12,3
3VG9,0.0,9,0
5MVZ,0.1818,15,3
3U9P,0.5714,11,8
4UTA,0.0,15,0
2J4W,0.0909,10,1
4OII,0.05,19,1
2R56,0.0,13,0
3ZKM,0.0,15,0
4O9H,0.0,9,0
5UGY,0.0,13,0
2UZI,0.5161,13,8
4LEO,0.0,14,0
3LD8,0.0,16,0
3Q3G,0.0,6,0
5F3H,0.3478,8,4
1WEJ,0.0909,11,1
3SE9,0.0,13,0
3MXW,0.4118,13,7
3NFP,0.1538,11,2
5E8E,0.0,17,0
5KVD,0.0,10,0
5SY8,0.6154,14,8
3NGB,0.0,13,0
1FNS,0.0,11,0
5HYS,0.08,12,1
5F9O,0.0,13,0
2JEL,0.5833,9,7
3L5X,0.4615,16,6
1IQD,0.7568,21,14
1FSK,0.0769,10,1
3EOA,0.0,11,0
1HYS,0.0,11,0
5TZ2,0.0,11,0
5L6Y,0.2963,16,4
1TPX,0.0,6,0
1FE8,0.1818,14,3
4M62,0.6207,14,9
1BQL,0.0,10,0
5JQ6,0.3721,22,8
4HCR,0.1538,6,2
4ZS7,0.0,9,0
5F96,0.0,13,0
5F3B,0.3333,9,4
5DUM,0.0645,14,1
2NYY,0.0,17,0
1RJL,0.4545,9,5
5TZU,0.1333,11,2
2FD6,0.0,9,0
1MLC,0.0,12,0
1C08,0.069,12,1
2DD8,0.0,4,0
1H0D,0.0,10,0
5L0Q,0.0,11,0
5D8J,0.0,7,0
4DN4,0.32,14,4
5CBA,0.0,11,0
2BDN,0.129,14,2
5GGT,0.4444,14,6
5FCU,0.3721,23,8
5C0N,0.0,7,0
2J88,0.4444,17,6
5KVF,0.16,10,2
4YDK,0.0,13,0
4U0R,0.1212,19,2
3LEV,0.6087,14,7
3WKM,0.0556,12,1
1LK3,0.2667,13,4
4CMH,0.0,11,0
3L5W,0.4615,16,6
3U7Y,0.0,13,0
4ETQ,0.0,14,0
4BZ2,0.3636,15,6
4DTG,0.2609,6,3
5KJR,0.0,9,0
4PP2,0.0,6,0
3RVV,0.1379,14,2
5IKC,0.2857,15,4
4LQF,0.0,17,0
4XAK,0.2759,16,4
5KW9,0.0,20,0
4I77,0.1714,16,3
5H35,0.0,14,0
2QQN,0.0,13,0
4AEI,0.1538,11,2
1EGJ,0.3158,8,3
3PGF,0.0,22,0
5A3I,0.0,15,0
4HKX,0.0,13,0
2YBR,0.4348,10,5
5KVE,0.0769,10,1
3HI6,0.0,11,0
5BV7,0.0,14,0
2YPV,0.0769,7,1
4JR9,0.0,15,0
1NCA,0.5581,22,12
4RGM,0.4118,17,7
4KI5,0.4,15,7
5JHL,0.0,24,0
5D70,0.0,8,0
3GJF,0.069,15,1
1FBI,0.08,10,1
4K94,0.0,11,0
4G6J,0.2778,15,5
4BZ1,0.3704,15,5
3WIH,0.0,9,0
4PP1,0.0,6,0
1E6J,0.0,15,0
5D93,0.4737,19,9
4ZSO,0.1875,15,3
4GMS,0.0,20,0
1NSN,0.2424,15,4
4Y5V,0.5556,14,10
4YK4,0.0,13,0
1EO8,0.0,17,0
1JHL,0.2105,9,2
4HC1,0.0,11,0
3KS0,0.56,15,7
1A14,0.0,8,0
5MES,0.5714,16,8
4OGX,0.2174,17,5
5FHX,0.381,10,4
5I9Q,0.4516,9,7
4DGI,0.0,3,0
4RWY,0.1017,27,3
5B3J,0.25,26,5
2EIZ,0.0,12,0
4LSU,0.0,13,0
4CNI,0.6087,9,7
2ADF,0.3448,14,5
4U6V,0.0,16,0
5HDQ,0.0,14,0
4NNP,0.0,14,0
4JPW,0.359,9,7
5DHV,0.0,3,0
5C7X,0.0,8,0
2R29,0.2222,11,3
3NH7,0.0,3,0
4FP8,0.0,19,0
4KUC,0.08,12,1
4Z5R,0.1818,12,3
4Y5Y,0.5714,14,10
3PNW,0.3846,11,5
2Q8A,0.0,9,0
5KVG,0.1333,10,2
1A2Y,0.3704,12,5
4YDJ,0.0,13,0
2VXQ,0.087,8,1
5FB8,0.125,13,2
4AL8,0.08,14,1
5E94,0.0,2,0
1BVK,0.3448,12,5
4O58,0.0,20,0
1JPS,0.3889,15,7
4IJ3,0.4571,15,8
5CZX,0.3226,17,5
4XWG,0.0,14,0
1QFU,0.0,17,0
4TSA,0.4138,16,6
3CVH,0.0,14,0
1MHP,0.3704,15,5
5K9K,0.0,28,0
4ZPT,0.1379,13,2
3IU3,0.0,14,0
4F15,0.0,24,0
5DUR,0.2,14,3
4QTI,0.0,9,0
5F9W,0.0,13,0
4D3C,0.3871,20,6
4G6M,0.0,15,0
4LU5,0.0,17,0
5TZT,0.2105,11,2
3BGF,0.4667,15,7
1ORS,0.0,17,0
4K2U,0.0,13,0
1UJ3,0.4,15,7
3GI8,0.0571,20,1
3HMX,0.0,22,0
1AHW,0.3529,15,6
3KR3,0.0714,9,1
3T2N,0.0,17,0
1OB1,0.1,7,1
5T5F,0.3,7,3
3I50,0.7619,10,8
3LIZ,0.0,10,0
4JPK,0.303,8,5
