4FFY,0.2326,18,5,clusters:1
4OII,0.05,19,1,clusters:2
5TZU,0.1875,13,3,clusters:1
5KVF,0.0667,15,1,clusters:1
3WKM,0.2051,15,4,clusters:1
4XAK,0.2759,16,4,clusters:2
5KVE,0.0645,15,1,clusters:1
2YPV,0.093,24,2,clusters:1
4RGM,0.4118,17,7,clusters:2
4ZSO,0.1875,15,3,clusters:2
5I9Q,0.0444,23,1,clusters:1
4RWY,0.1017,27,3,clusters:2
5CZX,0.3226,17,5,clusters:2
4ZPT,0.1935,15,3,clusters:1
5TZT,0.2857,13,3,clusters:1
4JPK,0.0465,18,1,clusters:1
4OT1,0.22,24,4,clusters:1_2
4YPG,0.2,26,5,clusters:1_2
5MVZ,0.18,26,4,clusters:1_2
2UZI,0.73,26,16,clusters:1_2
3MXW,0.64,26,15,clusters:1_2
2JEL,0.5,21,9,clusters:1_2
1FSK,0.65,27,14,clusters:1_2
1C08,0.1,24,2,clusters:1_2
4DTG,0.42,21,8,clusters:1_2
3RVV,0.28,28,6,clusters:1_2
4AEI,0.51,20,9,clusters:1_2
2YBR,0.36,20,6,clusters:1_2
1FBI,0.1,24,2,clusters:1_2
4G6J,0.26,26,6,clusters:1_2
1NSN,0.51,25,11,clusters:1_2
4Y5V,0.68,28,17,clusters:1_2
1JHL,0.41,24,7,clusters:1_2
2ADF,0.34,26,7,clusters:1_2
4Z5R,0.3,26,7,clusters:1_2
4Y5Y,0.69,28,17,clusters:1_2
2VXQ,0.11,23,2,clusters:1_2
3KR3,0.35,21,7,clusters:1_2
1OB1,0.22,23,4,clusters:1_2
2OZ4,0.1463,23,3,clusters:1
1ZTX,0.1935,16,3,clusters:2
5LQB,0.4138,16,6,clusters:1
4H8W,0.4286,23,9,clusters:1
4L5F,0.0645,18,1,clusters:1
3RKD,0.093,23,2,clusters:1
3VG9,0.1633,23,4,clusters:1
3U9P,0.5714,11,8,clusters:2
4UTA,0.0909,19,1,clusters:1
2J4W,0.0952,9,1,clusters:2
2R56,0.2353,13,4,clusters:1
3ZKM,0.1,17,2,clusters:1
4O9H,0.303,17,5,clusters:1
5UGY,0.3077,15,6,clusters:1
3Q3G,0.5405,20,10,clusters:1
1WEJ,0.0909,11,1,clusters:2
3SE9,0.2609,19,6,clusters:1
3NFP,0.0741,12,1,clusters:2
5E8E,0.1538,14,2,clusters:2
5KVD,0.0571,15,1,clusters:1
5SY8,0.6154,14,8,clusters:2
3NGB,0.2326,19,5,clusters:1
1FNS,0.4286,16,6,clusters:1
5HYS,0.08,12,1,clusters:2
5F9O,0.2927,19,6,clusters:1
3L5X,0.4615,16,6,clusters:2
1IQD,0.7568,21,14,clusters:2
3EOA,0.4,16,6,clusters:1
5TZ2,0.0741,13,1,clusters:1
5L6Y,0.2963,16,4,clusters:2
1TPX,0.1026,21,2,clusters:1
1FE8,0.1818,14,3,clusters:2
4M62,0.6207,14,9,clusters:2
5JQ6,0.3721,22,8,clusters:2
4HCR,0.1538,6,2,clusters:2
4ZS7,0.3243,17,6,clusters:1
5F96,0.2857,19,6,clusters:1
5DUM,0.0645,14,1,clusters:2
2NYY,0.0377,30,1,clusters:1
1RJL,0.4375,19,7,clusters:2
1MLC,0.5385,12,7,clusters:1
2DD8,0.0408,30,1,clusters:2
1H0D,0.5161,14,8,clusters:1
5L0Q,0.4,15,5,clusters:1
5D8J,0.4324,19,8,clusters:1
4DN4,0.32,14,4,clusters:2
5CBA,0.16,11,2,clusters:1
2BDN,0.129,14,2,clusters:2
5GGT,0.4444,14,6,clusters:2
5FCU,0.4186,23,9,clusters:1
5C0N,0.24,19,3,clusters:1
2J88,0.4444,17,6,clusters:2
4YDK,0.2308,19,6,clusters:1
4U0R,0.129,17,2,clusters:2
3LEV,0.6087,14,7,clusters:2
1LK3,0.2667,13,4,clusters:2
4CMH,0.1364,19,3,clusters:1
3L5W,0.4615,16,6,clusters:2
3U7Y,0.2222,19,6,clusters:1
4ETQ,0.3889,14,7,clusters:1
4BZ2,0.3636,15,6,clusters:2
5KJR,0.4,23,8,clusters:1
4PP2,0.4762,22,10,clusters:1
5IKC,0.2857,15,4,clusters:2
4LQF,0.25,5,2,clusters:1
4I77,0.1714,16,3,clusters:2
5H35,0.2941,13,5,clusters:1
2QQN,0.2105,7,2,clusters:2
1EGJ,0.3158,8,3,clusters:2
4HKX,0.2941,15,5,clusters:1
3HI6,0.5714,16,10,clusters:1
5BV7,0.0952,19,2,clusters:1
1NCA,0.5581,22,12,clusters:2
4KI5,0.0435,26,1,clusters:2
5JHL,0.4444,10,4,clusters:1
5D70,0.5161,16,8,clusters:1
3GJF,0.0645,17,1,clusters:2
4K94,0.1714,14,3,clusters:1
4BZ1,0.3704,15,5,clusters:2
3WIH,0.3333,6,3,clusters:2
1E6J,0.7407,15,10,clusters:1
4YK4,0.2963,15,4,clusters:1
1A14,0.5116,24,11,clusters:1
5MES,0.5714,16,8,clusters:2
4OGX,0.2174,17,5,clusters:2
5FHX,0.381,10,4,clusters:2
4DGI,0.3125,21,5,clusters:1
5B3J,0.25,26,5,clusters:2
4LSU,0.2593,19,7,clusters:1
4CNI,0.6087,9,7,clusters:2
5HDQ,0.0667,16,1,clusters:1
4NNP,0.3448,16,5,clusters:1
4JPW,0.359,9,7,clusters:2
5DHV,0.4516,18,7,clusters:1
5C7X,0.4103,16,8,clusters:1
2R29,0.0556,20,1,clusters:2
3NH7,0.2381,21,5,clusters:1
4KUC,0.08,12,1,clusters:2
3PNW,0.3846,11,5,clusters:2
2Q8A,0.093,22,2,clusters:1
5KVG,0.1333,10,2,clusters:2
1A2Y,0.3704,12,5,clusters:2
4YDJ,0.2667,19,6,clusters:1
5FB8,0.2222,17,4,clusters:2
1BVK,0.3448,12,5,clusters:2
1JPS,0.3889,15,7,clusters:2
4IJ3,0.4571,15,8,clusters:2
4TSA,0.48,12,6,clusters:2
1MHP,0.3704,15,5,clusters:2
5K9K,0.08,8,1,clusters:1
5DUR,0.2,14,3,clusters:2
4QTI,0.0625,22,1,clusters:1
5F9W,0.2979,19,7,clusters:1
4D3C,0.3871,20,6,clusters:2
4LU5,0.3,5,3,clusters:1
1ORS,0.1,10,1,clusters:1
4K2U,0.069,19,1,clusters:2
1UJ3,0.4,15,7,clusters:2
3GI8,0.0571,20,1,clusters:2
3HMX,0.0714,10,1,clusters:1
1AHW,0.3529,15,6,clusters:2
3T2N,0.1714,15,3,clusters:1
5T5F,0.3,7,3,clusters:2
3I50,0.6957,12,8,clusters:1
