5IKC,0.5517,16,8,clusters:1
1HYS,0.0741,18,1,clusters:1
5GGT,0.6452,18,10,clusters:2
4JPW,0.1951,11,4,clusters:2
5KVG,0.1176,14,2,clusters:2
4G6J,0.2857,7,4,clusters:2
4K94,0.0667,9,1,clusters:1
4U6V,0.4444,11,6,clusters:2
4G6M,0.0769,7,1,clusters:2
3ZKM,0.3913,23,9,clusters:2
3T2N,0.1304,26,3,clusters:2
1IQD,0.8889,20,16,clusters:1
4XAK,0.5625,19,9,clusters:1
4D3C,0.5517,18,8,clusters:1
5FCU,0.6829,21,14,clusters:1
4GMS,0.1379,13,2,clusters:2
3HI6,0.0769,7,1,clusters:2
2FD6,0.0556,23,1,clusters:1
3LEV,0.4,16,5,clusters:2
4LEO,0.4,17,7,clusters:2
3I50,0.6207,18,9,clusters:1
3L5X,0.5385,16,7,clusters:1
5C0N,0.2857,22,4,clusters:2
3Q3G,0.5455,16,9,clusters:1
5F9O,0.1176,12,2,clusters:1
5KVF,0.3448,14,5,clusters:2
2VXQ,0.5833,9,7,clusters:2
5F3B,0.1176,2,1,clusters:2
5F9W,0.1,12,2,clusters:1
5KJR,0.6842,21,13,clusters:1
4OGX,0.0465,14,1,clusters:2
4ETQ,0.2286,13,4,clusters:2
3U7Y,0.2128,12,5,clusters:1
2ADF,0.7742,16,12,clusters:1
1FSK,0.0714,12,1,clusters:1
3NFP,0.16,10,2,clusters:1
5D8J,0.6,22,12,clusters:2
5DUM,0.0625,15,1,clusters:1
3BGF,0.2667,15,4,clusters:2
5F3H,0.125,1,1,clusters:2
5JQ6,0.15,19,3,clusters:2
4HCR,0.3429,15,6,clusters:2
3PNW,0.3529,19,6,clusters:1
4LQF,0.087,12,1,clusters:1
4AEI,0.3571,13,5,clusters:2
4HC1,0.6875,15,11,clusters:1
4ZPT,0.6286,19,11,clusters:1
4Y5V,0.7179,17,14,clusters:1
5L6Y,0.4444,16,6,clusters:1
5A3I,0.25,8,3,clusters:1
4XWG,0.6486,20,12,clusters:2
4YPG,0.5714,19,12,clusters:2
5H35,0.0645,10,1,clusters:2
2YBR,0.75,11,9,clusters:1
2OZ4,0.4828,11,7,clusters:2
4O9H,0.0667,14,1,clusters:2
1H0D,0.6923,9,9,clusters:2
4CNI,0.4615,12,6,clusters:1
2R56,0.2051,18,4,clusters:2
3U9P,0.0667,13,1,clusters:1
1ORS,0.1111,8,1,clusters:2
5K9K,0.2051,22,4,clusters:2
3LD8,0.0667,17,1,clusters:2
3PGF,0.4865,14,9,clusters:2
4ZSO,0.4667,13,7,clusters:2
1LK3,0.303,16,5,clusters:1
4DN4,0.087,12,1,clusters:2
4RGM,0.6667,13,10,clusters:2
4KUC,0.2424,20,4,clusters:2
2JEL,0.5455,7,6,clusters:2
4KI5,0.087,3,1,clusters:1
4DTG,0.2069,12,3,clusters:1
4O58,0.1429,14,2,clusters:2
4BZ1,0.3,8,3,clusters:1
2UZI,0.625,14,10,clusters:2
5CZX,0.4828,15,7,clusters:2
4OT1,0.087,10,1,clusters:2
3L5W,0.5385,16,7,clusters:1
3RKD,0.0667,10,1,clusters:2
1FBI,0.4,10,5,clusters:2
5HDQ,0.25,18,4,clusters:1
1ZTX,0.0714,13,1,clusters:1
5LQB,0.4615,13,6,clusters:2
1BQL,0.0769,13,1,clusters:1
4YDK,0.1778,12,4,clusters:1
3NGB,0.2222,12,4,clusters:1
1QFU,0.2143,9,3,clusters:1
5CBA,0.0645,17,1,clusters:1
4NNP,0.3226,18,5,clusters:1
2J88,0.6316,9,6,clusters:2
1FE8,0.1714,16,3,clusters:1
4DGI,0.2308,15,3,clusters:1
1EGJ,0.4138,18,6,clusters:2
5MVZ,0.48,7,6,clusters:2
4LU5,0.0741,12,1,clusters:1
4JPK,0.4211,13,8,clusters:2
4YDJ,0.1579,12,3,clusters:1
1FNS,0.2581,19,4,clusters:1
1EO8,0.1667,9,2,clusters:1
5F96,0.1143,12,2,clusters:1
2DD8,0.5143,16,9,clusters:2
5JHL,0.6667,16,8,clusters:2
5KVE,0.2667,14,4,clusters:2
3EOA,0.24,11,3,clusters:1
1TPX,0.3571,10,5,clusters:2
4OII,0.2162,16,4,clusters:1
4Z5R,0.2857,7,4,clusters:1
5T5F,0.4118,21,7,clusters:1
4IJ3,0.2667,10,4,clusters:1
5FHX,0.5455,11,6,clusters:2
2Q8A,0.1111,15,2,clusters:1
1MLC,0.087,9,1,clusters:2
4Y5Y,0.7895,17,15,clusters:1
4LSU,0.2128,12,5,clusters:1
3SE9,0.1538,12,3,clusters:1
