3VG9,0.4762,15,10,clusters:1
4FQJ,0.439,22,9,clusters:1
4F37,0.64,16,8,clusters:1
4QCI,0.6667,19,11,clusters:1
1E6J,0.3077,14,4,clusters:2
4JZJ,0.3784,19,7,clusters:1
1ORS,0.6,10,6,clusters:2
5MES,0.64,13,8,clusters:1
4JLR,0.5517,17,8,clusters:1
3GI8,0.3333,8,4,clusters:2
4CMH,0.25,15,5,clusters:1
5JQ6,0.3137,30,8,clusters:1
1WEJ,0.4762,10,5,clusters:1
3LIZ,0.069,11,1,clusters:1
4QWW,0.5854,22,12,clusters:1
1OB1,0.6087,10,7,clusters:1
1BGX,0.2029,17,7,clusters:1
5FHX,0.6667,13,8,clusters:2
4F2M,0.6667,12,8,clusters:2
