1SY6,0.381,10,4
3G04,0.1081,14,2
3Q1S,0.4545,10,5
4HJ0,0.7097,14,11
2R56,0.0,8,0
2QQN,0.0,10,0
3LD8,0.0,9,0
5F9O,0.439,19,9
4L5F,0.0,9,0
4M62,0.7429,20,13
4K94,0.0,16,0
4XMP,0.3462,13,9
2AEP,0.1053,17,2
5A3I,0.4286,12,6
4HC1,0.0,16,0
4K2U,0.0,15,0
3JWD,0.4,10,5
4PP1,0.1143,14,2
4GMS,0.0556,18,1
3IDX,0.1429,12,2
3D85,0.3333,19,6
1EZV,0.0,19,0
2OZ4,0.0,12,0
4Y5Y,0.0,11,0
3UC0,0.0,14,0
2Q8A,0.5641,18,11
4OGX,0.0,18,0
3I50,0.6154,15,8
3KS0,0.3529,7,3
1NCA,0.0,12,0
5UGY,0.0,25,0
4I77,0.3571,9,5
5IKC,0.0,6,0
1FE8,0.3529,15,6
1YY9,0.0,25,0
1ZTX,0.0,14,0
3ZKM,0.4186,17,9
5TZU,0.0,11,0
5TZ2,0.2222,13,3
4LF3,0.5,9,6
4FP8,0.0,10,0
4LU5,0.2,5,2
5I9Q,0.2439,19,5
5CBA,0.4167,10,5
1A2Y,0.0,9,0
4JPW,0.4545,14,10
3VI3,0.0,30,0
4U6V,0.0,11,0
4K3J,0.3415,23,7
4BZ2,0.1333,11,2
4ETQ,0.4324,15,8
5FCU,0.5455,13,9
1FBI,0.3704,12,5
4QTI,0.0,11,0
2J4W,0.6667,12,8
3Q3G,0.7059,17,12
1LK3,0.0,10,0
4LQF,0.2,9,2
2EIZ,0.4,12,6
5KVF,0.2667,15,4
2ADF,0.5161,16,8
5KJR,0.5,15,8
1BGX,0.0,19,0
3LEV,0.4615,17,6
1BQL,0.1905,8,2
5E94,0.0,17,0
5B3J,0.0,18,0
3S37,0.0,9,0
4OII,0.0952,21,2
1QFU,0.25,13,4
5KVE,0.0667,14,1
4QWW,0.5789,19,11
2NY7,0.2105,15,4
3LIZ,0.0,18,0
3KR3,0.5,9,7
3HMX,0.0,25,0
1H0D,0.7879,16,13
3B2U,0.0625,13,1
4BZ1,0.4,13,5
3V6O,0.0,15,0
4Y5V,0.4242,11,7
4F37,0.0,14,0
3U7Y,0.3396,18,9
3W9E,0.0,10,0
1FNS,0.5333,18,8
1WEJ,0.0,11,0
1XIW,0.2581,14,4
3CVH,0.1875,15,3
4JPK,0.3684,13,7
3SQO,0.0,7,0
2R29,0.1875,16,3
2NYY,0.0,16,0
1C08,0.4444,10,6
2XWT,0.6957,19,16
1FSK,0.0,14,0
5D93,0.375,12,6
4XWG,0.0,11,0
4DGI,0.0,12,0
3GJF,0.0,14,0
3NFP,0.0,13,0
1RJL,0.3478,10,4
4FQJ,0.0645,12,1
4AEI,0.3846,11,5
5T5F,0.0,8,0
3WKM,0.2439,17,5
4HF5,0.0588,15,1
4IRZ,0.0,9,0
2VDK,0.0,21,0
3HI1,0.1702,24,4
5BV7,0.04,27,1
2W9E,0.5517,14,8
2XQB,0.3704,5,5
1EO8,0.0,21,0
4YDJ,0.3182,18,7
4NZR,0.4211,23,16
4PP2,0.0,10,0
4LEO,0.0,21,0
4F15,0.1667,13,2
4HKX,0.2703,18,5
5E8E,0.1538,14,2
2YPV,0.1111,17,2
1G9M,0.6207,17,9
5EN2,0.0526,17,1
4TSA,0.48,12,6
1MLC,0.3846,12,5
4O58,0.0,19,0
5JQ6,0.0,8,0
1OB1,0.4545,9,5
5L0Q,0.4375,20,7
4G6J,0.0,16,0
5FB8,0.4286,9,6
1IQD,0.0,6,0
5CZX,0.4444,22,8
1AR1,0.0,12,0
4M48,0.1429,14,2
5KVG,0.1379,9,2
3S35,0.2222,9,3
4HCR,0.0,10,0
2VXQ,0.4286,13,6
