,sppider_fpr,sppider_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,xgboost_fpr,xgboost_tpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004910260751777853,0.004081632653061225,0.001015916017609211,0.0020408163265306124,0.0025397900440230275,0.012244897959183673,0.0,0.0020408163265306124,0.00016931933626820184,0.0,0.0,0.0020408163265306124,0.00016931933626820184,0.0
2,0.005248899424314257,0.004081632653061225,0.001015916017609211,0.004081632653061225,0.005248899424314257,0.012244897959183673,0.00016931933626820184,0.0020408163265306124,0.0003386386725364037,0.0,0.0011852353538774128,0.0020408163265306124,0.00016931933626820184,0.01020408163265306
3,0.005587538096850661,0.004081632653061225,0.0011852353538774128,0.004081632653061225,0.005248899424314257,0.014285714285714285,0.00016931933626820184,0.004081632653061225,0.0003386386725364037,0.0020408163265306124,0.0011852353538774128,0.004081632653061225,0.0003386386725364037,0.01020408163265306
4,0.005926176769387064,0.006122448979591836,0.0011852353538774128,0.006122448979591836,0.01015916017609211,0.014285714285714285,0.0013545546901456147,0.004081632653061225,0.0005079580088046055,0.0020408163265306124,0.0015238740264138164,0.004081632653061225,0.0003386386725364037,0.014285714285714285
5,0.006603454114459871,0.006122448979591836,0.002031832035218422,0.006122448979591836,0.010497798848628514,0.014285714285714285,0.0013545546901456147,0.006122448979591836,0.0005079580088046055,0.004081632653061225,0.0018625126989502202,0.004081632653061225,0.0008465966813410091,0.014285714285714285
6,0.006942092786996275,0.006122448979591836,0.002031832035218422,0.00816326530612245,0.010667118184896716,0.014285714285714285,0.002031832035218422,0.006122448979591836,0.001015916017609211,0.004081632653061225,0.002031832035218422,0.004081632653061225,0.0008465966813410091,0.0163265306122449
7,0.007111412123264477,0.006122448979591836,0.0022011513714866237,0.01020408163265306,0.010667118184896716,0.018367346938775512,0.002031832035218422,0.00816326530612245,0.001015916017609211,0.006122448979591836,0.002031832035218422,0.006122448979591836,0.001015916017609211,0.0163265306122449
8,0.007280731459532679,0.00816326530612245,0.0025397900440230275,0.01020408163265306,0.010836437521164918,0.018367346938775512,0.0027091093802912294,0.00816326530612245,0.0013545546901456147,0.006122448979591836,0.0025397900440230275,0.006122448979591836,0.001015916017609211,0.018367346938775512
9,0.0077886894683372844,0.00816326530612245,0.0028784287165594313,0.01020408163265306,0.011175076193701321,0.018367346938775512,0.0027091093802912294,0.01020408163265306,0.0013545546901456147,0.00816326530612245,0.0025397900440230275,0.00816326530612245,0.0015238740264138164,0.018367346938775512
10,0.0077886894683372844,0.01020408163265306,0.0032170673890958346,0.01020408163265306,0.011344395529969523,0.018367346938775512,0.004232983406705046,0.01020408163265306,0.0025397900440230275,0.00816326530612245,0.0028784287165594313,0.00816326530612245,0.0015238740264138164,0.02040816326530612
11,0.008804605485946495,0.01020408163265306,0.0038943447341686422,0.01020408163265306,0.011344395529969523,0.02040816326530612,0.004232983406705046,0.012244897959183673,0.0025397900440230275,0.01020408163265306,0.0028784287165594313,0.01020408163265306,0.0016931933626820183,0.02040816326530612
12,0.008804605485946495,0.012244897959183673,0.004232983406705046,0.01020408163265306,0.011513714866237725,0.02040816326530612,0.0044023027429732475,0.012244897959183673,0.0027091093802912294,0.01020408163265306,0.0035557060616322384,0.01020408163265306,0.0016931933626820183,0.022448979591836733
13,0.009989840839823908,0.012244897959183673,0.004740941415509651,0.01020408163265306,0.011513714866237725,0.022448979591836733,0.0044023027429732475,0.014285714285714285,0.0027091093802912294,0.012244897959183673,0.0035557060616322384,0.014285714285714285,0.0032170673890958346,0.022448979591836733
14,0.010328479512360312,0.012244897959183673,0.004740941415509651,0.012244897959183673,0.013206908228919742,0.022448979591836733,0.004571622079241449,0.014285714285714285,0.0035557060616322384,0.012244897959183673,0.004063664070436844,0.014285714285714285,0.0032170673890958346,0.024489795918367346
15,0.010667118184896716,0.012244897959183673,0.005418218760582459,0.012244897959183673,0.013206908228919742,0.024489795918367346,0.004571622079241449,0.0163265306122449,0.0035557060616322384,0.014285714285714285,0.004063664070436844,0.0163265306122449,0.0035557060616322384,0.024489795918367346
16,0.011175076193701321,0.012244897959183673,0.005926176769387064,0.012244897959183673,0.014900101591601761,0.024489795918367346,0.005079580088046055,0.0163265306122449,0.004063664070436844,0.014285714285714285,0.004232983406705046,0.0163265306122449,0.0035557060616322384,0.026530612244897958
17,0.011513714866237725,0.012244897959183673,0.006264815441923467,0.012244897959183673,0.014900101591601761,0.026530612244897958,0.005079580088046055,0.018367346938775512,0.004063664070436844,0.0163265306122449,0.004232983406705046,0.018367346938775512,0.0037250253979004403,0.026530612244897958
18,0.011852353538774127,0.012244897959183673,0.006434134778191669,0.012244897959183673,0.015069420927869963,0.026530612244897958,0.006264815441923467,0.018367346938775512,0.004740941415509651,0.0163265306122449,0.005418218760582459,0.018367346938775512,0.0037250253979004403,0.02857142857142857
19,0.01202167287504233,0.012244897959183673,0.006772773450728073,0.012244897959183673,0.015069420927869963,0.02857142857142857,0.006264815441923467,0.02040816326530612,0.004740941415509651,0.018367346938775512,0.005418218760582459,0.024489795918367346,0.004232983406705046,0.02857142857142857
20,0.012360311547578733,0.012244897959183673,0.006942092786996275,0.012244897959183673,0.01574669827294277,0.02857142857142857,0.0076193701320690825,0.02040816326530612,0.007280731459532679,0.018367346938775512,0.006434134778191669,0.024489795918367346,0.004232983406705046,0.030612244897959183
21,0.012698950220115137,0.012244897959183673,0.006942092786996275,0.014285714285714285,0.01574669827294277,0.030612244897959183,0.0076193701320690825,0.022448979591836733,0.007280731459532679,0.022448979591836733,0.006434134778191669,0.026530612244897958,0.0044023027429732475,0.030612244897959183
22,0.013206908228919742,0.012244897959183673,0.0076193701320690825,0.014285714285714285,0.016254656281747375,0.030612244897959183,0.0077886894683372844,0.022448979591836733,0.010497798848628514,0.022448979591836733,0.006603454114459871,0.026530612244897958,0.0044023027429732475,0.03469387755102041
23,0.013376227565187944,0.012244897959183673,0.0077886894683372844,0.0163265306122449,0.016254656281747375,0.0326530612244898,0.0077886894683372844,0.024489795918367346,0.010497798848628514,0.024489795918367346,0.006603454114459871,0.02857142857142857,0.004571622079241449,0.03469387755102041
24,0.013714866237724348,0.012244897959183673,0.008127328140873687,0.0163265306122449,0.01676261429055198,0.0326530612244898,0.011175076193701321,0.024489795918367346,0.010836437521164918,0.024489795918367346,0.008465966813410091,0.02857142857142857,0.004571622079241449,0.036734693877551024
25,0.014053504910260752,0.014285714285714285,0.008465966813410091,0.0163265306122449,0.01676261429055198,0.03469387755102041,0.011175076193701321,0.026530612244897958,0.010836437521164918,0.026530612244897958,0.008465966813410091,0.030612244897959183,0.004910260751777853,0.036734693877551024
26,0.01473078225533356,0.014285714285714285,0.008465966813410091,0.018367346938775512,0.017101252963088384,0.03469387755102041,0.011852353538774127,0.026530612244897958,0.012360311547578733,0.026530612244897958,0.008973924822214697,0.030612244897959183,0.004910260751777853,0.04081632653061224
27,0.015069420927869963,0.014285714285714285,0.008804605485946495,0.018367346938775512,0.017439891635624788,0.03469387755102041,0.011852353538774127,0.02857142857142857,0.012360311547578733,0.030612244897959183,0.008973924822214697,0.0326530612244898,0.005079580088046055,0.04081632653061224
28,0.015408059600406367,0.014285714285714285,0.008804605485946495,0.02040816326530612,0.018794446325770403,0.03469387755102041,0.014900101591601761,0.02857142857142857,0.015238740264138165,0.030612244897959183,0.0093125634947511,0.0326530612244898,0.005079580088046055,0.044897959183673466
29,0.015408059600406367,0.0163265306122449,0.009143244158482899,0.022448979591836733,0.018794446325770403,0.036734693877551024,0.014900101591601761,0.030612244897959183,0.015238740264138165,0.0326530612244898,0.009989840839823908,0.0326530612244898,0.005587538096850661,0.044897959183673466
30,0.015577378936674569,0.0163265306122449,0.0093125634947511,0.022448979591836733,0.019641043007111413,0.036734693877551024,0.015238740264138165,0.030612244897959183,0.015408059600406367,0.0326530612244898,0.01015916017609211,0.03469387755102041,0.005587538096850661,0.04693877551020408
31,0.016254656281747375,0.0163265306122449,0.010328479512360312,0.022448979591836733,0.019641043007111413,0.04081632653061224,0.015238740264138165,0.0326530612244898,0.015408059600406367,0.03469387755102041,0.010667118184896716,0.03469387755102041,0.005926176769387064,0.04693877551020408
32,0.016423975618015577,0.0163265306122449,0.010328479512360312,0.024489795918367346,0.02116491703352523,0.04081632653061224,0.01574669827294277,0.0326530612244898,0.015577378936674569,0.03469387755102041,0.010667118184896716,0.036734693877551024,0.005926176769387064,0.04897959183673469
33,0.01676261429055198,0.0163265306122449,0.010836437521164918,0.024489795918367346,0.02116491703352523,0.04285714285714286,0.01574669827294277,0.03469387755102041,0.015577378936674569,0.036734693877551024,0.011683034202505925,0.036734693877551024,0.006434134778191669,0.04897959183673469
34,0.016931933626820182,0.0163265306122449,0.011344395529969523,0.024489795918367346,0.024551303758889264,0.04285714285714286,0.01760921097189299,0.03469387755102041,0.02218083305113444,0.036734693877551024,0.011683034202505925,0.03877551020408163,0.006434134778191669,0.05102040816326531
35,0.017270572299356586,0.0163265306122449,0.011344395529969523,0.026530612244897958,0.024551303758889264,0.044897959183673466,0.01760921097189299,0.036734693877551024,0.02218083305113444,0.04081632653061224,0.012190992211310531,0.03877551020408163,0.007111412123264477,0.05102040816326531
36,0.017439891635624788,0.0163265306122449,0.011852353538774127,0.026530612244897958,0.025397900440230273,0.044897959183673466,0.0186251269895022,0.036734693877551024,0.02336606840501185,0.04081632653061224,0.012529630883846935,0.03877551020408163,0.007111412123264477,0.053061224489795916
37,0.01777853030816119,0.0163265306122449,0.012190992211310531,0.026530612244897958,0.025397900440230273,0.04897959183673469,0.0186251269895022,0.03877551020408163,0.02336606840501185,0.04285714285714286,0.01303758889265154,0.03877551020408163,0.0077886894683372844,0.053061224489795916
38,0.018117168980697596,0.0163265306122449,0.012360311547578733,0.026530612244897958,0.026244497121571283,0.04897959183673469,0.02285811039620725,0.03877551020408163,0.025736539112766677,0.04285714285714286,0.01303758889265154,0.04081632653061224,0.0077886894683372844,0.05510204081632653
39,0.0186251269895022,0.0163265306122449,0.013376227565187944,0.026530612244897958,0.026583135794107687,0.04897959183673469,0.02285811039620725,0.04081632653061224,0.025736539112766677,0.04693877551020408,0.013206908228919742,0.04081632653061224,0.008127328140873687,0.05510204081632653
40,0.018963765662038605,0.0163265306122449,0.013714866237724348,0.026530612244897958,0.02963088384693532,0.04897959183673469,0.02590585844903488,0.04081632653061224,0.02692177446664409,0.04693877551020408,0.013206908228919742,0.04285714285714286,0.008127328140873687,0.061224489795918366
41,0.019133084998306807,0.018367346938775512,0.014053504910260752,0.026530612244897958,0.02963088384693532,0.05102040816326531,0.02590585844903488,0.04285714285714286,0.02692177446664409,0.04897959183673469,0.01388418557399255,0.04285714285714286,0.008465966813410091,0.061224489795918366
42,0.019641043007111413,0.018367346938775512,0.015408059600406367,0.026530612244897958,0.030816119200812734,0.05102040816326531,0.026583135794107687,0.04285714285714286,0.027091093802912292,0.04897959183673469,0.01388418557399255,0.044897959183673466,0.008465966813410091,0.06326530612244897
43,0.019979681679647816,0.018367346938775512,0.015577378936674569,0.02857142857142857,0.030816119200812734,0.053061224489795916,0.026583135794107687,0.044897959183673466,0.027091093802912292,0.05102040816326531,0.015408059600406367,0.044897959183673466,0.009651202167287504,0.06326530612244897
44,0.019979681679647816,0.02040816326530612,0.01574669827294277,0.02857142857142857,0.031154757873349138,0.053061224489795916,0.02675245513037589,0.044897959183673466,0.0277683711479851,0.05102040816326531,0.01574669827294277,0.04693877551020408,0.009651202167287504,0.0673469387755102
45,0.020149001015916018,0.02040816326530612,0.01591601760921097,0.030612244897959183,0.031154757873349138,0.05510204081632653,0.02675245513037589,0.04693877551020408,0.0277683711479851,0.053061224489795916,0.016254656281747375,0.04693877551020408,0.009820521503555706,0.0673469387755102
