,sppider_fpr,sppider_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,xgboost_fpr,xgboost_tpr
0,1.0,0.07661038148843027,1.0,0.07661038148843027,1.0,0.07661038148843027,1.0,0.07661038148843027,1.0,0.07661038148843027,1.0,0.07661038148843027,1.0,0.07661038148843027
1,0.936734693877551,0.09544603867747972,0.8346938775510204,0.09770664118490205,0.9530612244897959,0.08557815649624335,0.9979591836734694,0.08122923588039867,0.9979591836734694,0.08122923588039867,1.0,0.07695932150149207,1.0,0.0766223612197029
2,0.9346938775510204,0.09525790349417637,0.8346938775510204,0.09777671527611762,0.9530612244897959,0.08560953253895509,0.9979591836734694,0.08125623130608176,0.9979591836734694,0.08125623130608176,1.0,0.07716535433070866,1.0,0.07663434469815451
3,0.9346938775510204,0.0952777199916788,0.8346938775510204,0.09789372905696506,0.9530612244897959,0.08568807339449541,0.9979591836734694,0.08132379843672044,0.9979591836734694,0.08132379843672044,1.0,0.07745810938981978,1.0,0.07664633192554356
4,0.9346938775510204,0.09529754473574699,0.8346938775510204,0.09798754192620987,0.9530612244897959,0.08579827301120706,0.9979591836734694,0.08136439267886855,0.9979591836734694,0.08140502746795406,1.0,0.07779012541673282,1.0,0.07665832290362953
5,0.9346938775510204,0.09533721898417985,0.8346938775510204,0.09803451581975071,0.9530612244897959,0.08589295567408498,0.9979591836734694,0.08144570286475683,0.9979591836734694,0.08147284238587138,1.0,0.07834985609210106,1.0,0.07668231611893583
6,0.9346938775510204,0.09535706849885488,0.8346938775510204,0.09810506116574719,0.9530612244897959,0.08605122535470794,0.9979591836734694,0.0815135855975996,0.9979591836734694,0.08155436957971982,0.9979591836734694,0.08323404255319149,0.9979591836734694,0.08381899211518684
7,0.9346938775510204,0.09537692628071637,0.8346938775510204,0.09815214782817375,0.9530612244897959,0.08608294930875576,0.9979591836734694,0.08159519439345904,0.9979591836734694,0.08156797331109257,0.9979591836734694,0.08436853002070394,0.9877551020408163,0.08690967857784163
8,0.9346938775510204,0.09539679233493022,0.8346938775510204,0.09834094734311133,0.9530612244897959,0.08616236162361623,0.9979591836734694,0.08160881174899866,0.9979591836734694,0.08163606010016694,0.9877551020408163,0.08698777857656362,0.9877551020408163,0.08692528735632184
9,0.9346938775510204,0.09541666666666666,0.8346938775510204,0.09838826076497474,0.9530612244897959,0.08624192059095107,0.9979591836734694,0.08167696676131618,0.9979591836734694,0.08170426065162907,0.9877551020408163,0.08755426917510854,0.9877551020408163,0.08694090174241063
10,0.9346938775510204,0.09543654928110024,0.8346938775510204,0.09841193455245428,0.9530612244897959,0.08636952099130757,0.9979591836734694,0.08174523570712136,0.9979591836734694,0.08174523570712136,0.9857142857142858,0.08751585432143505,0.9816326530612245,0.08832170400293794
11,0.9346938775510204,0.09545644018340975,0.8346938775510204,0.09843561973525873,0.9530612244897959,0.0864334628909865,0.9979591836734694,0.08185470371610311,0.9979591836734694,0.08185470371610311,0.9836734693877551,0.08794015690567415,0.9816326530612245,0.08833792470156107
12,0.9346938775510204,0.09549624687239366,0.8346938775510204,0.09855421686746987,0.9530612244897959,0.08651352352723231,0.9979591836734694,0.0818821165438714,0.9979591836734694,0.0818821165438714,0.9836734693877551,0.08821376281112737,0.9816326530612245,0.08904109589041095
13,0.9346938775510204,0.09551616266944735,0.8346938775510204,0.09864930053063194,0.9530612244897959,0.08683525474153961,0.9979591836734694,0.08195072900955254,0.9979591836734694,0.08195072900955254,0.9836734693877551,0.08822991030569284,0.9816326530612245,0.08928902914423613
14,0.9346938775510204,0.09557595993322204,0.8346938775510204,0.0987207337678011,0.9530612244897959,0.08688372093023256,0.9979591836734694,0.08217106368677533,0.9979591836734694,0.08217106368677533,0.9836734693877551,0.08826222303607398,0.9816326530612245,0.08930560712959525
15,0.9346938775510204,0.09561586638830898,0.8346938775510204,0.09876841342670853,0.9510204081632653,0.0867622416682182,0.9979591836734694,0.08221250840618695,0.9979591836734694,0.08221250840618695,0.9836734693877551,0.08852157943067034,0.9816326530612245,0.089322191272052
16,0.9346938775510204,0.09567578859410905,0.8346938775510204,0.09881613916404929,0.9510204081632653,0.08679456137083255,0.9979591836734694,0.08225399495374264,0.9979591836734694,0.08225399495374264,0.9836734693877551,0.08855410619143854,0.9816326530612245,0.08933878157503715
17,0.9346938775510204,0.09569577935645633,0.8346938775510204,0.09905546137079196,0.9510204081632653,0.08687546607009694,0.9979591836734694,0.0822678331090175,0.9979591836734694,0.0822678331090175,0.9836734693877551,0.08927579181329875,0.9816326530612245,0.08950502419054708
