1EZV,0.0,18,0,0.5926,10,8,0
1BGX,0.3457,29,14,0.0,13,0,0
3LEV,0.0,9,0,0.4545,13,5,5
4QWW,0.6522,27,15,0.0,8,0,0
3LIZ,0.2667,12,4,0.0,7,0,12
3KR3,0.4828,10,7,0.0,4,0,6
4F37,0.0,18,0,0.8,6,6,0
1WEJ,0.7273,11,8,0.0,5,0,8
4FQJ,0.125,13,2,0.3784,18,7,0
5JQ6,0.4651,22,10,0.0,10,0,0
1OB1,0.5217,10,6,0.0,10,0,3
1AR1,0.0,17,0,0.3704,13,5,0
2VXQ,0.24,10,3,0.3478,8,4,5
4JZJ,0.5238,24,11,0.0,6,0,0
4CMH,0.4615,14,9,0.1111,11,2,4
4F2M,0.0,13,0,0.64,13,8,0
4QCI,0.75,18,12,0.0,6,0,0
4JLR,0.6,18,9,0.0,5,0,0
1E6J,0.0,15,0,0.3077,14,4,0
1ORS,0.0,16,0,0.5,10,5,0
5MES,0.7273,10,8,0.0,7,0,8
3NH7,0.2632,17,5,0.3846,5,5,0
4JR9,0.0,18,0,0.3846,15,5,0
3GI8,0.0,15,0,0.5882,18,10,0
4EDW,0.2941,17,5,0.1667,7,2,0
3VG9,0.56,23,14,0.0,9,0,0
5FHX,0.24,14,3,0.5714,10,6,0
