5DUR,0.125,16,2,clusters:2
2YPV,0.0513,20,1,clusters:2
2ADF,0.6341463414634146,26,13,clusters:1_2
4M62,0.65,25,13,clusters:1_2
5C7X,0.5531914893617021,24,13,clusters:1_2
1A2Y,0.3076923076923077,24,6,clusters:1_2
4Y5V,0.7200000000000001,28,18,clusters:1_2
1C08,0.24390243902439027,24,5,clusters:1_2
4BZ2,0.3902439024390244,23,8,clusters:1_2
5D8J,0.6316,20,12,clusters:2
4O9H,0.4,14,6,clusters:2
3L5X,0.4615,16,6,clusters:1
5KVG,0.0625,12,1,clusters:1
4YDJ,0.1463,15,3,clusters:2
3HI6,0.5185,8,7,clusters:1
2QQN,0.3529,5,3,clusters:2
4G6J,0.2667,9,4,clusters:2
3Q3G,0.6471,17,11,clusters:1
5C0N,0.2308,20,3,clusters:2
5A3I,0.1875,16,3,clusters:1
1FE8,0.1875,13,3,clusters:2
1UJ3,0.0588,14,1,clusters:1
4NNP,0.3636,20,6,clusters:2
4LQF,0.1053,8,1,clusters:2
4DN4,0.2105,8,2,clusters:2
4ZS7,0.2353,14,4,clusters:2
4LU5,0.087,8,1,clusters:2
4Z5R,0.3333,9,5,clusters:1
