4O9H,0.0,10,0,0.4375,16,7,24.8153
3Q3G,0.6857,18,12,0.0,8,0,27.0913
3L5X,0.0,10,0,0.3478,13,4,18.2768
1FE8,0.0,20,0,0.2308,7,3,27.6163
4M62,0.0,9,0,0.5806,16,9,21.9807
4ZS7,0.0,15,0,0.4,10,6,26.7822
1C08,0.0833,7,1,0.1765,17,3,21.8327
5D8J,0.0,15,0,0.4286,10,6,26.8344
4DN4,0.6667,13,8,0.1111,7,1,13.036
5C0N,0.0,15,0,0.25,10,2,23.8851
4BZ2,0.0,10,0,0.1875,13,3,22.1082
4LQF,0.0,15,0,0.3529,6,3,19.3052
4I77,0.129,12,2,0.3333,11,5,18.8737
2QQN,0.381,9,4,0.0,16,0,23.1795
5A3I,0.0,20,0,0.2857,12,4,56.202
3HI6,0.5946,18,11,0.0,8,0,22.4395
2YPV,0.0556,17,1,0.4,11,6,28.8671
4G6J,0.0,16,0,0.1935,10,3,18.4386
4Y5V,0.4865,15,9,0.0,14,0,37.3701
2ADF,0.2609,8,3,0.1765,19,3,23.1862
4NNP,0.6316,25,12,0.0,5,0,36.9885
5C7X,0.4737,15,9,0.25,9,4,24.6797
4Z5R,0.1212,12,2,0.4706,13,8,27.6326
5KVG,0.0667,10,1,0.0,13,0,23.1694
1A2Y,0.0,9,0,0.5333,15,8,18.6715
4YDJ,0.0435,20,1,0.1622,11,3,33.796
4F15,0.0588,23,1,0.0,6,0,56.6004
5DUR,0.0,12,0,0.1143,16,2,21.9835
4LU5,0.0,16,0,0.381,6,4,21.5647
1UJ3,0.4242,13,7,0.0,15,0,47.2039
