4O9H,0.4375,16,7,clusters:2
3Q3G,0.6857,18,12,clusters:1
3L5X,0.3478,13,4,clusters:2
1FE8,0.2308,7,3,clusters:2
4M62,0.5806,16,9,clusters:2
4ZS7,0.4,10,6,clusters:2
5D8J,0.4286,10,6,clusters:2
5C0N,0.25,10,2,clusters:2
4BZ2,0.1875,13,3,clusters:2
4LQF,0.3529,6,3,clusters:2
2QQN,0.381,9,4,clusters:1
5A3I,0.2857,12,4,clusters:2
3HI6,0.5946,18,11,clusters:1
4G6J,0.1935,10,3,clusters:2
4Y5V,0.4865,15,9,clusters:1
4NNP,0.6316,25,12,clusters:1
5KVG,0.0667,10,1,clusters:1
1A2Y,0.5333,15,8,clusters:2
4F15,0.0588,23,1,clusters:1
5DUR,0.1143,16,2,clusters:2
4LU5,0.381,6,4,clusters:2
1UJ3,0.4242,13,7,clusters:1
