2R56,0.2564,18,5,clusters:2
5SX4,0.1538,19,3,clusters:1
4NZR,0.2,17,7,clusters:1
3NGB,0.0851,23,2,clusters:2
2VDK,0.0526,19,1,clusters:2
5F9O,0.1026,17,2,clusters:1
3GRW,0.12,17,3,clusters:1
2DD8,0.6341,22,13,clusters:1
3B2U,0.1176,15,2,clusters:1
4XMP,0.0656,22,2,clusters:2
4YDK,0.037,21,1,clusters:1
3WKM,0.186,19,4,clusters:1
4HWB,0.0571,14,1,clusters:1
2XQB,0.3529,12,6,clusters:2
4XAK,0.2069,15,3,clusters:1
5BV7,0.0455,21,1,clusters:2
2YPV,0.0556,17,1,clusters:1
4QWW,0.3902,22,8,clusters:2
4RGM,0.1143,18,2,clusters:1
4KI5,0.2105,18,4,clusters:1
5D70,0.5882,19,10,clusters:1
4ZSO,0.0571,18,1,clusters:1
4XNY,0.0385,18,1,clusters:2
4OGX,0.0784,19,2,clusters:2
5I9Q,0.1778,23,4,clusters:1
4RWY,0.1071,22,3,clusters:1
2EIZ,0.0571,17,1,clusters:2
4LSU,0.0755,18,2,clusters:1
4FQJ,0.2286,16,4,clusters:1
2ADF,0.1765,19,3,clusters:2
5C7X,0.4737,15,9,clusters:1
4Z5R,0.4706,13,8,clusters:2
4YDJ,0.0435,20,1,clusters:1
3G04,0.2703,14,5,clusters:1
