2OZ4,0.0952,24,2,0.0,7,0,73.7279
4OT1,0.2581,18,4,0.1053,6,1,22.9526
1ZTX,0.0952,6,1,0.0,17,0,20.5588
5LQB,0.5,16,8,0.0,8,0,23.0715
4H8W,0.4138,10,6,0.0,22,0,30.0416
4HF5,0.0,13,0,0.0,19,0,69.5068
4L5F,0.087,10,1,0.0,13,0,18.9022
3RKD,0.0571,15,1,0.0,10,0,19.9825
4LIQ,0.0,22,0,0.0,14,0,83.6326
4FFY,0.1111,11,2,0.4324,12,8,16.7032
4YPG,0.2286,10,4,0.0,16,0,27.7376
3VG9,0.125,21,3,0.0,11,0,33.9642
1EZV,0.0,11,0,0.0,17,0,45.0248
5MVZ,0.0,17,0,0.0769,8,1,19.4919
3U9P,0.4615,9,6,0.0,17,0,25.4193
4UTA,0.2667,12,2,0.0,22,0,73.9522
4XVS,0.4082,22,10,0.0,11,0,30.9326
4LF3,0.3077,11,4,0.0741,12,1,21.0517
2J4W,0.1,8,1,0.7273,10,8,11.0377
4OII,0.1481,6,2,0.0488,20,1,20.8504
2R56,0.069,8,1,0.2564,18,5,23.1425
3ZKM,0.3556,19,8,0.0,14,0,41.7723
4O9H,0.0,10,0,0.4375,16,7,24.8153
4HJ0,0.0,7,0,0.6667,16,11,25.7229
1V7M,0.2857,18,5,0.0,7,0,29.4293
5UGY,0.0,26,0,0.0,6,0,63.174
2UZI,0.5806,13,9,0.3226,13,5,16.6366
1AR1,0.0,10,0,0.0,20,0,43.6111
4YQX,0.0,9,0,0.5517,15,8,27.7827
4MWF,0.0,11,0,0.2857,16,4,20.608
2ARJ,0.0,11,0,0.129,13,2,15.8619
2XWT,0.0,9,0,0.4255,20,10,29.1707
4LEO,0.1364,26,3,0.0,13,0,63.023
3LD8,0.15,27,3,0.0,5,0,39.5134
3Q3G,0.6857,18,12,0.0,8,0,27.0913
2CMR,0.0,16,0,0.2857,11,4,33.741
5F3H,0.5625,17,9,0.0,7,0,40.6575
5SX4,0.1538,19,3,0.0714,8,1,36.7437
2AEP,0.0,16,0,0.0541,16,1,26.6372
1WEJ,0.6154,15,8,0.0,9,0,16.7901
3SE9,0.0,20,0,0.5641,12,11,35.2912
3MXW,0.4118,13,7,0.3636,12,6,17.6875
3NFP,0.0645,16,1,0.0,8,0,33.174
5E8E,0.2069,17,3,0.0,13,0,25.9598
5KVD,0.4,15,7,0.0714,8,1,21.7204
4NZR,0.2,17,7,0.2029,16,7,39.6395
3D85,0.0,13,0,0.2759,12,4,23.9706
5SY8,0.0,9,0,0.4828,16,7,21.5018
3NGB,0.4118,10,7,0.0851,23,2,39.0762
2VDK,0.2353,15,4,0.0526,19,1,28.6235
3W9E,0.4186,18,9,0.0,11,0,26.0101
1FNS,0.0,12,0,0.6923,14,9,21.3856
1JRH,0.3333,15,5,0.0,8,0,31.6765
5HYS,0.0,12,0,0.0,17,0,19.6643
5F9O,0.1026,17,2,0.3784,15,7,28.1747
3U2S,0.0,9,0,0.1429,14,2,28.8797
2JEL,0.0833,9,1,0.8571,13,12,14.7658
3L5X,0.0,10,0,0.3478,13,4,18.2768
3X3F,0.0,3,0,0.6,18,9,33.4463
1IQD,0.0,6,0,0.5143,19,9,26.7693
4J6R,0.4906,21,13,0.0,12,0,36.2099
4JZJ,0.0,17,0,0.0,13,0,24.7402
1FSK,0.5946,21,11,0.0,6,0,28.3501
3V6O,0.0,12,0,0.2759,16,4,43.0222
3S37,0.0,12,0,0.4,12,6,24.8673
3EOA,0.3226,17,5,0.0,9,0,23.9871
1HYS,0.4286,19,6,0.0,16,0,32.3398
5TZ2,0.2857,14,4,0.25,10,3,18.2587
5L6Y,0.4762,10,5,0.0,13,0,20.8729
3GRW,0.12,17,3,0.2667,12,6,45.7931
1TPX,0.1429,10,2,0.2581,13,4,20.8761
1FE8,0.0,20,0,0.2308,7,3,27.6163
1BGX,0.0,12,0,0.0732,30,3,44.9801
4M62,0.0,9,0,0.5806,16,9,21.9807
1BQL,0.3478,10,4,0.0,14,0,19.1761
4QCI,0.303,19,5,0.0,5,0,30.8864
5JQ6,0.359,18,7,0.0,14,0,50.167
4F2M,0.5833,12,7,0.0,14,0,40.1794
2XQY,0.0714,9,1,0.0,26,0,51.6015
4HCR,0.0,7,0,0.5854,21,12,58.0221
5EN2,0.2857,14,5,0.0625,11,1,22.7794
4ZS7,0.0,15,0,0.4,10,6,26.7822
1OAZ,0.069,12,1,0.4,13,6,19.656
5F96,0.6857,12,12,0.0,20,0,30.3803
5F3B,0.3448,14,5,0.0,11,0,33.8026
5DUM,0.0,6,0,0.0526,21,1,22.9966
2NYY,0.2439,18,5,0.0,29,0,66.4158
5K59,0.0,11,0,0.2581,20,4,55.3622
1RJL,0.5926,14,8,0.0,10,0,19.3848
5TZU,0.0,8,0,0.5143,16,9,28.7873
2FD6,0.0,15,0,0.0,15,0,20.9536
1MLC,0.5517,15,8,0.0,9,0,21.5972
1C08,0.0833,7,1,0.1765,17,3,21.8327
2DD8,0.6341,22,13,0.08,6,1,36.7506
1H0D,0.0,8,0,0.5455,16,9,20.5417
5L0Q,0.3448,17,5,0.0,12,0,38.9624
5D8J,0.0,15,0,0.4286,10,6,26.8344
4DN4,0.6667,13,8,0.1111,7,1,13.036
1G9M,0.3243,25,6,0.0,7,0,32.1491
5CBA,0.5926,13,8,0.0,7,0,16.2693
2BDN,0.0,8,0,0.0,13,0,16.5631
2ZCH,0.3333,14,5,0.0,14,0,21.4535
4DQO,0.0,4,0,0.2667,19,4,32.007
5GGT,0.0,4,0,0.303,20,5,25.6579
3B2U,0.1176,15,2,0.125,13,2,33.2434
5FCU,0.5806,11,9,0.0625,12,1,13.2852
5C0N,0.0,15,0,0.25,10,2,23.8851
2J88,0.5185,17,7,0.0,14,0,37.0015
4XMP,0.3673,10,9,0.0656,22,2,31.5235
5KVF,0.1818,7,2,0.129,16,2,21.887
4YDK,0.037,21,1,0.3636,11,8,32.1031
3JWD,0.2857,13,4,0.0,20,0,50.6877
4U0R,0.0,19,0,0.0,12,0,39.1603
3LEV,0.4444,18,6,0.0,9,0,22.7253
3WKM,0.186,19,4,0.1875,8,3,23.6328
1LK3,0.4615,21,9,0.0,3,0,29.6604
4CMH,0.2,15,4,0.0,14,0,28.6839
4F37,0.0,8,0,0.4,16,5,29.6836
3L5W,0.0,13,0,0.6,10,6,19.5667
4HWB,0.0571,14,1,0.1875,11,3,27.3607
3U7Y,0.0,19,0,0.4583,13,11,37.3343
5IES,0.1081,15,2,0.5455,11,9,20.3805
4ETQ,0.5143,13,9,0.1622,15,3,21.9608
3S35,0.0,11,0,0.4516,13,7,24.8211
1XIW,0.0769,9,1,0.0,14,0,20.2162
4BZ2,0.0,10,0,0.1875,13,3,22.1082
4DTG,0.2069,12,3,0.08,8,1,18.353
5KJR,0.3125,15,5,0.0,17,0,31.3802
4PP2,0.303,13,5,0.0,15,0,26.4441
4YUE,0.1481,12,2,0.3077,11,4,19.9362
3RVV,0.1481,12,2,0.0645,16,1,21.8055
2XQB,0.1212,11,2,0.3529,12,6,24.8092
5IKC,0.0,9,0,0.3846,13,5,19.731
4LQF,0.0,15,0,0.3529,6,3,19.3052
4XAK,0.2069,15,3,0.2143,14,3,28.4778
5KW9,0.0,17,0,0.1333,13,2,33.621
3WXV,0.3333,26,7,0.0,6,0,49.6716
4I77,0.129,12,2,0.3333,11,5,18.8737
5H35,0.0,13,0,0.2857,14,5,28.6753
2QQN,0.381,9,4,0.0,16,0,23.1795
4OKV,0.5,8,5,0.0,13,0,21.0629
4AEI,0.48,10,6,0.0,10,0,14.4197
1EGJ,0.0,4,0,0.5161,20,8,22.7277
3Q1S,0.48,13,6,0.0,11,0,22.6113
3PGF,0.0,12,0,0.4186,20,9,29.4185
3VI3,0.3333,18,6,0.0,16,0,49.2598
5A3I,0.0,20,0,0.2857,12,4,56.202
4HKX,0.359,20,7,0.0,8,0,23.9145
2YBR,0.6897,16,10,0.0,4,0,19.8274
5KVE,0.087,7,1,0.25,16,4,21.0697
3HI6,0.5946,18,11,0.0,8,0,22.4395
5BV7,0.0571,12,1,0.0455,21,1,44.5426
2YPV,0.0556,17,1,0.4,11,6,28.8671
4JR9,0.0,17,0,0.0,16,0,28.6539
1NCA,0.0,9,0,0.5455,23,12,31.2884
4QWW,0.0625,13,1,0.3902,22,8,32.193
4RGM,0.1143,18,2,0.2222,10,3,27.7147
4KI5,0.2105,18,4,0.0741,7,1,27.0012
4M48,0.0,17,0,0.0625,18,1,33.5454
1W72,0.0,15,0,0.2581,16,4,36.7885
5JHL,0.5185,19,7,0.0,15,0,78.7433
5D70,0.5882,19,10,0.1,5,1,26.6184
3GJF,0.0,14,0,0.0645,17,1,34.1638
1FBI,0.3077,11,4,0.0,13,0,20.1464
4K94,0.2941,13,5,0.0,15,0,44.3823
3MA9,0.2927,16,6,0.0,11,0,26.9454
4G6J,0.0,16,0,0.1935,10,3,18.4386
4BZ1,0.2857,9,3,0.3846,14,5,16.4946
3WIH,0.5,19,8,0.0,3,0,28.4413
4PP1,0.1875,11,3,0.0,17,0,22.1549
1E6J,0.8333,12,10,0.0,17,0,60.1726
5D93,0.0,16,0,0.4848,13,8,36.5616
4ZSO,0.0571,18,1,0.1429,11,2,47.0244
4GMS,0.0,18,0,0.0,14,0,54.5336
4XNY,0.5,14,12,0.0385,18,1,32.5432
1NSN,0.3704,9,5,0.2353,16,4,17.8042
4Y5V,0.4865,15,9,0.0,14,0,37.3701
4YK4,0.0,15,0,0.0,13,0,23.7152
1EO8,0.2069,14,3,0.0,18,0,32.4248
1JHL,0.0833,13,1,0.5455,11,6,17.8226
4HC1,0.0,13,0,0.7273,16,12,61.6454
3KS0,0.5,10,5,0.3478,13,4,15.8935
1A14,0.0,11,0,0.4,21,8,23.2328
5MES,0.6667,9,7,0.0,16,0,24.971
4OGX,0.2857,10,6,0.0784,19,2,23.1589
5FHX,0.5,13,6,0.0,11,0,29.5361
5I9Q,0.1778,23,4,0.25,10,4,34.4105
4DGI,0.0833,13,1,0.1905,10,2,16.1355
4RWY,0.1071,22,3,0.4,11,9,33.3889
5B3J,0.0,16,0,0.0,16,0,41.9261
2EIZ,0.08,7,1,0.0571,17,1,23.3934
4LSU,0.0755,18,2,0.44,15,11,28.9949
4IRZ,0.0,15,0,0.0,22,0,55.6893
4LVN,0.0,23,0,0.0,7,0,26.4898
4AG4,0.0,20,0,0.5517,12,8,24.9396
4CNI,0.0,17,0,0.3333,9,4,31.27
4FQJ,0.2286,16,4,0.0588,15,1,39.118
2ADF,0.2609,8,3,0.1765,19,3,23.1862
4U6V,0.0,22,0,0.0,8,0,39.1481
5HDQ,0.0714,14,1,0.0,16,0,29.504
3B9K,0.4,11,6,0.0,13,0,14.6839
2NY7,0.45,17,9,0.0,14,0,30.1982
4NNP,0.6316,25,12,0.0,5,0,36.9885
4JPW,0.5333,15,12,0.0,18,0,34.6122
1OSP,0.0,22,0,0.0714,9,1,51.5442
5DHV,0.4,12,5,0.4545,9,5,12.4875
5C7X,0.4737,15,9,0.25,9,4,24.6797
2R29,0.1379,13,2,0.0,10,0,18.5723
3NH7,0.4118,13,7,0.3333,9,5,17.9093
4FP8,0.0444,26,1,0.0,4,0,34.6358
4KUC,0.0,16,0,0.2222,14,3,28.0827
2W9E,0.5,9,6,0.0,14,0,19.4532
4Z5R,0.1212,12,2,0.4706,13,8,27.6326
4Y5Y,0.0,11,0,0.1579,17,3,28.5174
3PNW,0.2857,12,4,0.1667,8,2,19.8208
2Q8A,0.0,12,0,0.5,19,10,39.9267
5KVG,0.0667,10,1,0.0,13,0,23.1694
1A2Y,0.0,9,0,0.5333,15,8,18.6715
4YDJ,0.0435,20,1,0.1622,11,3,33.796
2VXQ,0.4167,9,5,0.2759,14,4,13.4878
5FB8,0.1538,7,2,0.5294,15,9,17.7626
4AL8,0.0,12,0,0.2727,11,3,15.4496
5E94,0.5,12,7,0.0,12,0,26.1914
1BVK,0.4848,16,8,0.0,8,0,20.5492
3UC0,0.0,16,0,0.3333,8,4,20.9498
3IDX,0.0,14,0,0.1765,18,3,56.6151
4O58,0.0,22,0,0.0,10,0,31.9194
1JPS,0.6111,15,11,0.0,13,0,42.896
4IJ3,0.0,18,0,0.5161,11,8,37.4984
3SQO,0.1429,28,3,0.0,7,0,39.2603
5CZX,0.3448,15,5,0.0,14,0,25.4131
4XWG,0.3429,18,6,0.0,14,0,27.6908
1QFU,0.0541,18,1,0.0,14,0,25.2442
4TSA,0.1739,10,2,0.25,11,3,18.8276
3CVH,0.0,8,0,0.15,23,3,42.5142
1MHP,0.0,9,0,0.375,17,6,27.3069
5K9K,0.2759,12,4,0.0,24,0,56.9273
3SKJ,0.1379,13,2,0.1333,14,2,22.8574
3THM,0.5,14,8,0.0,8,0,34.4497
1SY6,0.0,14,0,0.25,13,3,34.1039
1N8Z,0.1176,17,2,0.0,21,0,55.0438
