2OZ4,0.0952,24,2,clusters:1
1ZTX,0.0952,6,1,clusters:1
5LQB,0.5,16,8,clusters:1
4H8W,0.4138,10,6,clusters:1
4L5F,0.087,10,1,clusters:1
3RKD,0.0571,15,1,clusters:1
4YPG,0.2286,10,4,clusters:1
3VG9,0.125,21,3,clusters:1
5MVZ,0.0769,8,1,clusters:2
3U9P,0.4615,9,6,clusters:1
4UTA,0.2667,12,2,clusters:1
4XVS,0.4082,22,10,clusters:1
3ZKM,0.3556,19,8,clusters:1
4O9H,0.4375,16,7,clusters:2
4HJ0,0.6667,16,11,clusters:2
1V7M,0.2857,18,5,clusters:1
4YQX,0.5517,15,8,clusters:2
4MWF,0.2857,16,4,clusters:2
2ARJ,0.129,13,2,clusters:2
2XWT,0.4255,20,10,clusters:2
4LEO,0.1364,26,3,clusters:1
3LD8,0.15,27,3,clusters:1
3Q3G,0.6857,18,12,clusters:1
2CMR,0.2857,11,4,clusters:2
5F3H,0.5625,17,9,clusters:1
2AEP,0.0541,16,1,clusters:2
1WEJ,0.6154,15,8,clusters:1
3SE9,0.5641,12,11,clusters:2
3NFP,0.0645,16,1,clusters:1
5E8E,0.2069,17,3,clusters:1
3D85,0.2759,12,4,clusters:2
5SY8,0.4828,16,7,clusters:2
3W9E,0.4186,18,9,clusters:1
1FNS,0.6923,14,9,clusters:2
1JRH,0.3333,15,5,clusters:1
3U2S,0.1429,14,2,clusters:2
3L5X,0.3478,13,4,clusters:2
3X3F,0.6,18,9,clusters:2
1IQD,0.5143,19,9,clusters:2
4J6R,0.4906,21,13,clusters:1
1FSK,0.5946,21,11,clusters:1
3V6O,0.2759,16,4,clusters:2
3S37,0.4,12,6,clusters:2
3EOA,0.3226,17,5,clusters:1
1HYS,0.4286,19,6,clusters:1
5L6Y,0.4762,10,5,clusters:1
1FE8,0.2308,7,3,clusters:2
1BGX,0.0732,30,3,clusters:2
4M62,0.5806,16,9,clusters:2
1BQL,0.3478,10,4,clusters:1
4QCI,0.303,19,5,clusters:1
5JQ6,0.359,18,7,clusters:1
4F2M,0.5833,12,7,clusters:1
2XQY,0.0714,9,1,clusters:1
4HCR,0.5854,21,12,clusters:2
4ZS7,0.4,10,6,clusters:2
5F96,0.6857,12,12,clusters:1
5F3B,0.3448,14,5,clusters:1
5DUM,0.0526,21,1,clusters:2
2NYY,0.2439,18,5,clusters:1
5K59,0.2581,20,4,clusters:2
1RJL,0.5926,14,8,clusters:1
5TZU,0.5143,16,9,clusters:2
1MLC,0.5517,15,8,clusters:1
1H0D,0.5455,16,9,clusters:2
5L0Q,0.3448,17,5,clusters:1
5D8J,0.4286,10,6,clusters:2
1G9M,0.3243,25,6,clusters:1
5CBA,0.5926,13,8,clusters:1
2ZCH,0.3333,14,5,clusters:1
4DQO,0.2667,19,4,clusters:2
5GGT,0.303,20,5,clusters:2
5C0N,0.25,10,2,clusters:2
2J88,0.5185,17,7,clusters:1
3JWD,0.2857,13,4,clusters:1
3LEV,0.4444,18,6,clusters:1
1LK3,0.4615,21,9,clusters:1
