4HF5,0.0,13,0,0.0,19,0,69.5068
4LIQ,0.0,22,0,0.0,14,0,83.6326
1EZV,0.0,11,0,0.0,17,0,45.0248
5UGY,0.0,26,0,0.0,6,0,63.174
1AR1,0.0,10,0,0.0,20,0,43.6111
5HYS,0.0,12,0,0.0,17,0,19.6643
4JZJ,0.0,17,0,0.0,13,0,24.7402
2FD6,0.0,15,0,0.0,15,0,20.9536
2BDN,0.0,8,0,0.0,13,0,16.5631
4U0R,0.0,19,0,0.0,12,0,39.1603
4JR9,0.0,17,0,0.0,16,0,28.6539
4GMS,0.0,18,0,0.0,14,0,54.5336
4YK4,0.0,15,0,0.0,13,0,23.7152
5B3J,0.0,16,0,0.0,16,0,41.9261
4IRZ,0.0,15,0,0.0,22,0,55.6893
4LVN,0.0,23,0,0.0,7,0,26.4898
4U6V,0.0,22,0,0.0,8,0,39.1481
4O58,0.0,22,0,0.0,10,0,31.9194
3IU3,0.0,12,0,0.0,12,0,30.7497
3HMX,0.0,17,0,0.0,15,0,32.7942
1YY9,0.0,30,0,0.0,9,0,54.8067
4K3J,0.0,22,0,0.0,14,0,49.5273
