2YPV,0.1081,18,2,clusters:2
5C0N,0.0952,15,1,clusters:1
2ADF,0.3414634146341463,26,7,clusters:1_2
4M62,0.45,25,9,clusters:1_2
4G6J,0.2608695652173913,26,6,clusters:1_2
4BZ1,0.4571428571428571,23,8,clusters:1_2
5C7X,0.3404255319148936,24,8,clusters:1_2
4BZ2,0.4,12,6,clusters:2
4LQF,0.1176,6,1,clusters:1
3Q3G,0.6875,15,11,clusters:1
1FE8,0.2667,11,4,clusters:1
4LU5,0.0952,6,1,clusters:1
4I77,0.0571,16,1,clusters:1
5A3I,0.1053,3,1,clusters:1
5T5F,0.5161,18,8,clusters:2
4Y5V,0.1481,5,2,clusters:2
5DUR,0.1333,14,2,clusters:1
1UJ3,0.08,5,1,clusters:2
4O9H,0.5294,18,9,clusters:2
5F3H,0.5625,17,9,clusters:2
4ZS7,0.2632,18,5,clusters:2
5D8J,0.4828,11,7,clusters:2
1JPS,0.1538,5,2,clusters:2
