protein,percentage_of_annotated_1,percentage_of_predicted_1,percentage_of_annotated_2,percentage_of_predicted_2,dis_total_1_2,fscore
5K9K,0.0,83.33,100.0,16.67,0
4OKV,0.0,90.48,100.0,9.52,0
2W9E,100.0,47.83,0.0,52.17,0.47
4FFY,84.0,65.22,16.0,34.78,0.33
4OGX,0.0,100.0,100.0,0.0,0
4ZS7,55.0,56.0,45.0,44.0,0.13
4NZR,64.15,69.7,35.85,30.3,0.63
1ORS,0.0,76.92,100.0,23.08,0.06
4BZ2,36.84,56.52,63.16,43.48,0.33
4Z5R,100.0,48.0,0.0,52.0,0.43
4IRZ,100.0,83.78,0.0,16.22,0
4LU5,0.0,77.27,100.0,22.73,0.05
3GJF,100.0,35.48,0.0,64.52,0
4F37,0.0,62.5,100.0,37.5,0.42
1G9M,100.0,87.5,0.0,12.5,0.5
3VI3,0.0,100.0,100.0,0.0,0
4XWG,100.0,84.38,0.0,15.62,0.61
3VG9,0.0,100.0,100.0,0.0,0
1FNS,100.0,61.54,0.0,38.46,0.21
1FSK,25.0,88.89,75.0,11.11,0.05
2ARJ,100.0,16.67,0.0,83.33,0.1
5F9W,100.0,28.12,0.0,71.88,0.03
5JQ6,42.86,87.5,57.14,12.5,0.23
1EZV,0.0,100.0,100.0,0.0,0
1SY6,0.0,100.0,100.0,0.0,0
4FP8,0.0,53.33,100.0,46.67,0.16
5T5F,100.0,60.71,0.0,39.29,0.44
4LSU,100.0,36.36,0.0,63.64,0.15
2FD6,0.0,53.33,100.0,46.67,0.05
4YK4,100.0,42.86,0.0,57.14,0
4HJ0,64.71,56.52,35.29,43.48,0.8
5HYS,0.0,100.0,100.0,0.0,0
4IJ3,100.0,37.93,0.0,62.07,0.37
4I77,84.21,30.43,15.79,69.57,0.05
3Q1S,33.33,50.0,66.67,50.0,0.17
2J88,0.0,77.42,100.0,22.58,0.29
1OAZ,70.59,56.0,29.41,44.0,0.71
5TZT,100.0,28.0,0.0,72.0,0
3D85,100.0,76.0,0.0,24.0,0.29
4DN4,100.0,50.0,0.0,50.0,0.13
4Y5V,63.64,72.41,36.36,27.59,0.63
1HYS,0.0,60.0,100.0,40.0,0.36
4DGI,0.0,95.65,100.0,4.35,0.06
5TZ2,100.0,50.0,0.0,50.0,0
4OII,23.81,84.62,76.19,15.38,0.17
4TSA,46.15,42.86,53.85,57.14,0.59
1C08,100.0,45.83,0.0,54.17,0.24
4RGM,88.24,17.86,11.76,82.14,0.18
3THM,94.44,50.0,5.56,50.0,0.45
5KW9,0.0,83.33,100.0,16.67,0
4G6M,100.0,19.23,0.0,80.77,0.09
4QCI,42.86,70.83,57.14,29.17,0.58
4HKX,100.0,39.29,0.0,60.71,0
4JPK,68.0,26.92,32.0,73.08,0.12
3U2S,64.29,43.48,35.71,56.52,0.16
3HI1,86.96,34.38,13.04,65.62,0.29
3I50,0.0,35.48,100.0,64.52,0.43
3L5W,100.0,43.48,0.0,56.52,0.06
2AEP,100.0,56.25,0.0,43.75,0.11
3B9K,100.0,29.17,0.0,70.83,0
1V7M,0.0,96.0,100.0,4.0,0.05
2NYY,100.0,76.6,0.0,23.4,0
2EIZ,100.0,54.17,0.0,45.83,0.29
3KS0,0.0,78.26,100.0,21.74,0.18
4CNI,0.0,88.46,100.0,11.54,0.1
4HCR,0.0,53.57,100.0,46.43,0.33
2XQY,0.0,100.0,100.0,0.0,0
5F3B,100.0,80.0,0.0,20.0,0.1
5MES,100.0,48.0,0.0,52.0,0.38
5SX4,80.0,33.33,20.0,66.67,0.43
3MXW,57.14,52.0,42.86,48.0,0.17
2R29,81.25,26.09,18.75,73.91,0.1
1XIW,0.0,95.65,100.0,4.35,0.05
4LEO,0.0,64.1,100.0,35.9,0.21
1EGJ,36.36,66.67,63.64,33.33,0.57
5LQB,93.75,45.83,6.25,54.17,0.4
2NY7,69.57,22.58,30.43,77.42,0.26
5CBA,50.0,70.0,50.0,30.0,0.53
4EDW,88.24,29.17,11.76,70.83,0.39
4UV7,100.0,46.15,0.0,53.85,0.17
2ZCH,0.0,92.86,100.0,7.14,0.05
5KVF,60.0,91.3,40.0,8.7,0.26
5C7X,73.91,70.83,26.09,29.17,0.72
4OT1,30.77,75.0,69.23,25.0,0.16
4XNY,82.35,53.12,17.65,46.88,0.12
3RVV,0.0,96.43,100.0,3.57,0
4YDK,100.0,56.25,0.0,43.75,0.09
3U7Y,77.14,34.38,22.86,65.62,0.18
4U0R,100.0,74.19,0.0,25.81,0
1A2Y,46.67,58.33,53.33,41.67,0.15
3IU3,100.0,50.0,0.0,50.0,0.27
1TPX,88.89,34.78,11.11,65.22,0.24
3RKD,20.0,100.0,80.0,0.0,0
1FJ1,100.0,64.52,0.0,35.48,0.08
2UZI,77.78,65.38,22.22,34.62,0.64
4U6V,81.25,63.33,18.75,36.67,0.57
1BVK,100.0,66.67,0.0,33.33,0.2
2OZ4,100.0,64.52,0.0,35.48,0.57
1WEJ,0.0,91.67,100.0,8.33,0
5D70,53.33,70.83,46.67,29.17,0.62
4HWB,90.48,48.0,9.52,52.0,0.04
1JHL,27.27,41.67,72.73,58.33,0.51
4RWY,100.0,57.58,0.0,42.42,0.09
5MVZ,100.0,56.0,0.0,44.0,0.09
5KJR,100.0,62.5,0.0,37.5,0.45
3W9E,100.0,75.86,0.0,24.14,0.67
3NFP,100.0,29.17,0.0,70.83,0.31
3JWD,0.0,100.0,100.0,0.0,0
4PP2,0.0,100.0,100.0,0.0,0
5IES,36.36,65.38,63.64,34.62,0.29
5I9Q,100.0,36.36,0.0,63.64,0
5JHL,0.0,47.06,100.0,52.94,0.38
3IDX,6.25,93.75,93.75,6.25,0.08
4F15,100.0,51.72,0.0,48.28,0
1E6J,100.0,72.41,0.0,27.59,0
4O58,100.0,50.0,0.0,50.0,0.12
2XQB,27.27,78.26,72.73,21.74,0.36
4D3C,0.0,88.0,100.0,12.0,0.11
4LQF,0.0,90.48,100.0,9.52,0
3EOA,100.0,53.85,0.0,46.15,0.2
3WKM,75.0,62.96,25.0,37.04,0.59
4K94,100.0,57.14,0.0,42.86,0.12
5FCU,95.0,52.17,5.0,47.83,0.42
4LVN,100.0,26.67,0.0,73.33,0
1AHW,0.0,100.0,100.0,0.0,0
5F3H,0.0,54.17,100.0,45.83,0.1
4QWW,100.0,42.86,0.0,57.14,0.3
5GGT,100.0,87.5,0.0,12.5,0.59
1YY9,0.0,89.74,100.0,10.26,0.03
5B3J,100.0,37.5,0.0,62.5,0
5KVD,55.0,78.26,45.0,21.74,0
5SY8,38.46,44.0,61.54,56.0,0.47
5DHV,30.77,76.19,69.23,23.81,0.35
2YPV,89.47,32.14,10.53,67.86,0.38
4UTA,100.0,41.18,0.0,58.82,0
3KR3,36.84,60.0,63.16,40.0,0.46
3G04,34.78,78.57,65.22,21.43,0.31
5EN2,100.0,28.0,0.0,72.0,0.04
2VDK,10.53,100.0,89.47,0.0,0
1NSN,22.22,100.0,77.78,0.0,0
4HC1,100.0,44.83,0.0,55.17,0.13
3LD8,100.0,65.62,0.0,34.38,0.04
5HDQ,7.14,66.67,92.86,33.33,0.18
4AG4,100.0,81.25,0.0,18.75,0
4HF5,100.0,50.0,0.0,50.0,0
4L5F,100.0,30.43,0.0,69.57,0
3S37,22.22,37.5,77.78,62.5,0.43
3BGF,0.0,62.96,100.0,37.04,0.19
5F9O,100.0,15.62,0.0,84.38,0
4J6R,100.0,63.64,0.0,36.36,0.03
2CMR,47.06,74.07,52.94,25.93,0.5
1UJ3,0.0,100.0,100.0,0.0,0
5CZX,0.0,62.07,100.0,37.93,0.33
1W72,100.0,32.26,0.0,67.74,0.13
1BQL,0.0,87.5,100.0,12.5,0
4NNP,100.0,66.67,0.0,33.33,0.47
5E8E,100.0,73.33,0.0,26.67,0
3NGB,100.0,36.36,0.0,63.64,0.07
1BGX,100.0,57.14,0.0,42.86,0.23
5C0N,100.0,44.0,0.0,56.0,0.26
5DUR,36.84,71.43,63.16,28.57,0.47
4MWF,91.67,70.37,8.33,29.63,0.56
4YPG,100.0,42.31,0.0,57.69,0.24
5K59,100.0,93.55,0.0,6.45,0.52
4KI5,45.0,84.0,55.0,16.0,0.22
3Q3G,100.0,69.23,0.0,30.77,0.47
2ADF,100.0,74.07,0.0,25.93,0.67
5FB8,52.63,50.0,47.37,50.0,0.83
2R56,100.0,76.92,0.0,23.08,0.21
3S35,100.0,25.0,0.0,75.0,0
4DQO,100.0,65.22,0.0,34.78,0.18
1JRH,100.0,43.48,0.0,56.52,0.37
1IQD,100.0,84.0,0.0,16.0,0.73
4JZJ,100.0,60.0,0.0,40.0,0.29
