5DUM,0.0,11,0,0.1176,17,2,23.1634
2BDN,0.1935,14,3,0.0,7,0,17.5323
4FP8,0.0,18,0,0.0,12,0,39.5001
4FFY,0.2105,13,4,0.1714,10,3,28.8671
4GMS,0.069,13,1,0.0,19,0,61.2185
4G6M,0.0,17,0,0.0714,9,1,20.958
5D70,0.6452,16,10,0.0,8,0,17.0285
4LU5,0.0769,11,1,0.0,11,0,13.1748
4ZS7,0.0,11,0,0.2857,15,5,29.4852
5C0N,0.0,7,0,0.24,19,3,27.1887
4H8W,0.5714,16,10,0.0,16,0,34.162
5SY8,0.0,7,0,0.4667,18,7,21.1636
5L6Y,0.5,17,7,0.0,7,0,22.5319
4PP1,0.0,9,0,0.05,19,1,22.1975
5KVE,0.0,14,0,0.2222,11,3,25.8096
4BZ2,0.3889,18,7,0.0,5,0,22.7314
1BVK,0.1538,9,2,0.375,15,6,19.8341
5TZ2,0.0,11,0,0.0,13,0,50.3739
5F3H,0.375,17,6,0.0,8,0,40.1307
5HDQ,0.1875,18,3,0.0769,12,1,26.2875
4YDK,0.32,17,8,0.0,15,0,34.1219
1UJ3,0.0,14,0,0.0,15,0,16.3454
4YK4,0.2609,11,3,0.0,17,0,35.0834
3BGF,0.5714,13,8,0.0,14,0,21.624
4Z5R,0.4848,12,8,0.0,14,0,20.5005
4Y5V,0.4211,16,8,0.5294,12,9,18.1072
4QTI,0.0,19,0,0.0909,12,1,32.5542
5BV7,0.0,16,0,0.05,17,1,27.3296
2ADF,0.2667,15,4,0.6154,11,8,21.3634
3IU3,0.0,10,0,0.0,15,0,22.147
5T5F,0.5143,22,9,0.0,9,0,32.9924
