4BZ2,0.0,11,0,0.4,12,6,16.3891
2ADF,0.3077,11,4,0.2,15,3,20.8626
4QTI,0.0,12,0,0.0,19,0,33.5152
5TZ2,0.0,12,0,0.0,12,0,53.5486
4FP8,0.0,14,0,0.0,16,0,42.0398
4LU5,0.0952,6,1,0.0,16,0,15.2068
4GMS,0.0,1,0,0.0,31,0,72.0755
4PP1,0.0,18,0,0.129,10,2,22.1537
5T5F,0.0,13,0,0.5161,18,8,47.0897
5BV7,0.0,4,0,0.0,29,0,37.3665
5KVE,0.2222,11,3,0.0667,14,1,22.7993
4Y5V,0.0,23,0,0.1481,5,2,42.5637
4YK4,0.1176,5,1,0.0,23,0,28.104
1BVK,0.1333,13,2,0.2143,11,3,27.9604
5DUM,0.0,14,0,0.0,14,0,24.2361
5SY8,0.4,18,6,0.1053,7,1,21.2225
2BDN,0.0,10,0,0.1429,11,2,20.6858
1UJ3,0.0,24,0,0.08,5,1,36.0611
5D70,0.3846,11,5,0.0,13,0,18.5585
3IU3,0.0,20,0,0.0,5,0,24.7614
4H8W,0.0606,14,1,0.2162,18,4,41.0582
5F3H,0.0,8,0,0.5625,17,9,44.9436
4G6M,0.0,14,0,0.1935,12,3,22.7474
4Z5R,0.4324,16,8,0.0,10,0,26.407
3BGF,0.0541,22,1,0.1,5,1,36.6809
5L6Y,0.0,16,0,0.2105,8,2,27.9979
5C0N,0.0952,15,1,0.2353,11,2,26.7905
4ZS7,0.0,8,0,0.2632,18,5,32.713
4YDK,0.0,19,0,0.087,13,2,41.5688
5HDQ,0.0,15,0,0.2069,15,3,32.4982
4FFY,0.0625,7,1,0.1463,16,3,25.9882
