5IKC,0.46,22,8,clusters:1_2
4HJ0,0.8,23,16,clusters:1_2
2XQB,0.36,23,8,clusters:1_2
4U6V,0.57,30,13,clusters:1_2
2J4W,0.27,18,4,clusters:1_2
4QCI,0.58,24,11,clusters:1_2
4TSA,0.59,21,10,clusters:1_2
3HI1,0.29,32,8,clusters:1_2
2VXQ,0.53,23,10,clusters:1_2
3G04,0.31,28,8,clusters:1_2
2ARJ,0.1,24,2,clusters:1_2
2CMR,0.5,27,11,clusters:1_2
5DHV,0.35,21,6,clusters:1_2
3SKJ,0.47,27,10,clusters:1_2
4LF3,0.68,23,13,clusters:1_2
5DUR,0.47,28,11,clusters:1_2
3B2U,0.43,28,10,clusters:1_2
5SX4,0.43,27,10,clusters:1_2
4AEI,0.17,20,3,clusters:1_2
4BZ2,0.33,23,7,clusters:1_2
4YUE,0.58,23,11,clusters:1_2
1JHL,0.51,24,9,clusters:1_2
5FB8,0.83,22,17,clusters:1_2
4MWF,0.56,27,11,clusters:1_2
4M62,0.7,25,14,clusters:1_2
4YQX,0.32,24,6,clusters:1_2
1A2Y,0.15,24,3,clusters:1_2
2BDN,0.16,21,3,clusters:1_2
5MES,0.38,25,7,clusters:1_2
4BZ1,0.17,23,3,clusters:1_2
2UZI,0.64,26,14,clusters:1_2
4OT1,0.16,24,3,clusters:1_2
5C7X,0.72,24,17,clusters:1_2
1FBI,0.26,24,5,clusters:1_2
3KS0,0.18,23,3,clusters:1_2
5LQB,0.4,24,8,clusters:1_2
5D70,0.62,24,12,clusters:1_2
1QFU,0.16,32,4,clusters:1_2
5CBA,0.53,20,9,clusters:1_2
5KVE,0.41,23,8,clusters:1_2
4EDW,0.39,24,8,clusters:1_2
1BVK,0.2,24,4,clusters:1_2
2XRA,0.56,27,12,clusters:1_2
1OAZ,0.71,25,15,clusters:1_2
