5IKC,0.3478,10,4,0.32,12,4,15.0944
1HYS,0.0,21,0,0.6957,14,8,34.0961
5GGT,0.6471,21,11,0.0,3,0,30.3062
4JPW,0.0,21,0,0.3333,12,7,36.6327
4HJ0,0.5,11,7,0.6207,12,9,13.7125
2XQB,0.1026,17,2,0.4286,6,6,18.3182
5KVG,0.0,16,0,0.0,7,0,32.5442
2AEP,0.1538,18,3,0.0,14,0,29.8045
4PP1,0.0,15,0,0.0,13,0,15.6172
4G6J,0.0,19,0,0.0714,7,1,22.3332
4K94,0.0,17,0,0.1875,11,3,36.3288
4U6V,0.4242,17,7,0.4138,13,6,13.4796
4G6M,0.1667,5,2,0.0,21,0,21.2653
1RJL,0.0,14,0,0.0,10,0,14.7763
5I9Q,0.0,12,0,0.0,21,0,38.9781
3ZKM,0.0,12,0,0.4681,21,11,37.7015
3T2N,0.0,6,0,0.7391,26,17,37.6462
4U0R,0.0,23,0,0.0,8,0,62.1471
1IQD,0.8108,21,15,0.0,4,0,30.9293
2J4W,0.0909,10,1,0.3,8,3,13.6902
4XAK,0.6316,24,12,0.0,5,0,36.5973
4D3C,0.0,22,0,0.2857,3,2,32.6043
5FCU,0.0,11,0,0.5625,12,9,21.3037
3THM,0.0,11,0,0.6207,11,9,30.8584
4QCI,0.5833,10,7,0.2857,14,4,15.8723
4UTA,0.0,14,0,0.0,20,0,89.178
3IDX,0.0,14,0,0.1176,18,2,14.9693
4GMS,0.0,4,0,0.0435,28,1,32.0441
1YY9,0.0,35,0,0.087,4,1,64.869
4TSA,0.5217,10,6,0.3333,11,4,12.8211
3HI6,0.5366,22,11,0.0,4,0,29.156
5L0Q,0.3889,24,7,0.1176,5,1,27.9107
2FD6,0.0,16,0,0.0741,14,1,34.0434
3S37,0.0,9,0,0.5455,15,9,28.6683
1A14,0.0,12,0,0.0,20,0,24.1644
3LEV,0.0,11,0,0.32,16,4,18.2456
4LEO,0.0,25,0,0.375,14,6,59.344
3I50,0.5806,20,9,0.0,11,0,70.1493
3HI1,0.2941,11,5,0.1364,21,3,19.444
4OKV,0.0,8,0,0.0,13,0,20.0634
2R29,0.0,6,0,0.1212,17,2,24.3799
5KW9,0.0,25,0,0.0,5,0,36.112
4HWB,0.0571,14,1,0.0,11,0,19.106
2ZCH,0.0,14,0,0.0667,14,1,21.2359
4RWY,0.1111,20,3,0.0,13,0,44.2994
3L5X,0.0,11,0,0.0909,12,1,20.2323
5C0N,0.0,15,0,0.5,10,4,13.0958
4L5F,0.0,6,0,0.0,17,0,27.8445
3Q3G,0.0,8,0,0.5714,18,10,28.8177
5F9O,0.0,26,0,0.0,6,0,35.131
5KVF,0.2778,21,5,0.0,2,0,29.469
2VXQ,0.6429,13,9,0.08,10,1,14.8494
3G04,0.0625,9,1,0.3333,19,7,19.0448
5F3B,0.0,6,0,0.1176,19,2,28.7946
4M48,0.0,19,0,0.0,16,0,34.1071
2ARJ,0.0667,12,1,0.0667,12,1,14.2111
2CMR,0.5,15,8,0.2069,12,3,15.0112
1N8Z,0.0,13,0,0.2381,25,5,60.2251
3X3F,0.0,9,0,0.4167,12,5,20.657
5DHV,0.3636,9,4,0.16,12,2,13.5526
1JRH,0.0,13,0,0.56,10,7,18.1419
4FP8,0.186,24,4,0.0,6,0,36.1098
5F9W,0.0541,9,1,0.0,23,0,39.4251
3SKJ,0.6667,11,9,0.0625,16,1,19.8005
5KJR,0.0,13,0,0.6111,19,11,31.1388
4OGX,0.0,18,0,0.0,11,0,17.7362
4ETQ,0.0,7,0,0.2791,21,6,22.6526
4LF3,0.5161,16,8,0.4545,7,5,17.6604
4F2M,0.6364,10,7,0.0,16,0,39.2622
1JPS,0.0,15,0,0.0,13,0,15.3229
4K2U,0.0,15,0,0.0,14,0,40.4449
3U7Y,0.2609,11,6,0.0,21,0,37.3423
3V6O,0.0,12,0,0.3448,16,5,22.8386
5DUR,0.0714,9,1,0.5263,19,10,22.5913
3VG9,0.0,19,0,0.0,13,0,20.5545
3JWD,0.0,15,0,0.0,18,0,21.6576
2ADF,0.0,7,0,0.8,20,14,26.7229
5BV7,0.0,24,0,0.0,9,0,53.4324
5E94,0.0,16,0,0.5833,8,7,24.8612
1FSK,0.0,14,0,0.069,13,1,20.0392
4FQJ,0.0,8,0,0.381,23,8,55.1157
3VI3,0.0,23,0,0.0,11,0,18.7036
3NFP,0.4444,12,6,0.0,12,0,22.7714
4HF5,0.0,16,0,0.0,16,0,67.3798
3B2U,0.5161,12,8,0.1143,16,2,19.2783
5D8J,0.5854,23,12,0.0,2,0,33.5066
5DUM,0.0,12,0,0.0625,15,1,15.0685
3BGF,0.2667,15,4,0.0,12,0,20.8259
