5FHX,0.5833,13,7,clusters:2
4F2M,0.6957,11,8,clusters:2
4QWW,0.4444,17,8,clusters:1
1E6J,0.0667,18,1,clusters:2
5JQ6,0.3,19,6,clusters:2
4CMH,0.1622,12,3,clusters:2
3KR3,0.7097,12,11,clusters:1
3LEV,0.3704,18,5,clusters:2
4FQJ,0.3415,22,7,clusters:2
4JLR,0.5714,16,8,clusters:1
4F37,0.72,16,9,clusters:1
4QCI,0.6667,13,9,clusters:2
4JZJ,0.2857,17,5,clusters:1
1OB1,0.4545,9,5,clusters:1
3NH7,0.2667,9,4,clusters:1
1WEJ,0.087,12,1,clusters:1
5MES,0.5,16,7,clusters:1
1ORS,0.1739,13,2,clusters:2
1BGX,0.3733,23,14,clusters:2
