4NNP,0.5333,17,8,clusters:2
2QQN,0.3226,19,5,clusters:2
3HI6,0.3889,17,7,clusters:2
4LU5,0.1538,11,2,clusters:2
4M62,0.6667,15,10,clusters:2
1A2Y,0.24,10,3,clusters:2
3L5X,0.1905,11,2,clusters:2
5D8J,0.5,18,9,clusters:1
4LQF,0.2105,8,2,clusters:1
5A3I,0.0488,25,1,clusters:2
1FE8,0.5,13,8,clusters:1
4O9H,0.2,14,3,clusters:2
3Q3G,0.5517,12,8,clusters:1
1UJ3,0.125,12,2,clusters:2
4I77,0.1875,13,3,clusters:2
4G6J,0.1143,14,2,clusters:2
5KVG,0.0741,7,1,clusters:2
2ADF,0.4375,17,7,clusters:2
4F15,0.0606,22,1,clusters:1
