4H8W,0.4286,23,9,clusters:1
5F3H,0.3333,9,4,clusters:2
5SY8,0.6154,14,8,clusters:2
5TZ2,0.0741,13,1,clusters:1
5L6Y,0.2963,16,4,clusters:2
4ZS7,0.3243,17,6,clusters:1
5DUM,0.0645,14,1,clusters:2
2BDN,0.129,14,2,clusters:2
5C0N,0.24,19,3,clusters:1
4YDK,0.2308,19,6,clusters:1
4BZ2,0.3636,15,6,clusters:2
5BV7,0.0952,19,2,clusters:1
5D70,0.5161,16,8,clusters:1
4YK4,0.2963,15,4,clusters:1
5HDQ,0.0667,16,1,clusters:1
1BVK,0.3448,12,5,clusters:2
3IU3,0.129,11,2,clusters:1
4QTI,0.0625,22,1,clusters:1
4LU5,0.3,5,3,clusters:1
3BGF,0.4286,13,6,clusters:2
1UJ3,0.4,15,7,clusters:2
5T5F,0.3,7,3,clusters:2
