4JPK,32.0,100.0,68.0,0.0,24.9922
1NSN,27.78,100.0,72.22,0.0,18.9885
4DN4,0.0,76.19,100.0,23.81,18.8249
2FD6,0.0,96.77,100.0,3.23,20.8748
3NFP,100.0,16.67,0.0,83.33,28.9045
4D3C,63.64,81.48,36.36,18.52,13.1643
2EIZ,55.56,54.17,44.44,45.83,13.5654
5L0Q,80.0,76.92,20.0,23.08,11.7675
1C08,76.47,58.33,23.53,41.67,14.7072
5JHL,100.0,79.41,0.0,20.59,80.6741
4FFY,72.0,8.7,28.0,91.3,15.6663
4ETQ,100.0,50.0,0.0,50.0,25.6034
1A2Y,100.0,54.17,0.0,45.83,20.8345
3HI6,0.0,100.0,100.0,0.0,28.2958
4CNI,14.29,73.08,85.71,26.92,11.8436
1RJL,100.0,42.31,0.0,57.69,28.081
2OZ4,100.0,48.39,0.0,51.61,78.4115
5KVG,0.0,100.0,100.0,0.0,25.9993
4HC1,100.0,6.9,0.0,93.1,57.8585
5FCU,0.0,100.0,100.0,0.0,31.1456
3PGF,0.0,100.0,100.0,0.0,63.9528
4I77,100.0,29.17,0.0,70.83,15.02
4K2U,100.0,73.68,0.0,26.32,73.6034
5F9W,89.29,12.5,10.71,87.5,25.7207
1H0D,100.0,62.5,0.0,37.5,23.7678
1A14,100.0,46.88,0.0,53.12,26.0315
2QQN,0.0,100.0,100.0,0.0,46.1663
2DD8,0.0,76.09,100.0,23.91,99.1312
3HMX,100.0,50.0,0.0,50.0,51.2557
4KI5,100.0,54.35,0.0,45.65,48.275
4AEI,93.33,50.0,6.67,50.0,14.0467
5E94,0.0,100.0,100.0,0.0,48.7514
4JR9,100.0,54.55,0.0,45.45,40.6941
4QTI,0.0,100.0,100.0,0.0,37.0164
5D70,66.67,50.0,33.33,50.0,12.3193
1JHL,80.0,58.33,20.0,41.67,18.0173
5C0N,0.0,100.0,100.0,0.0,23.7499
1NCA,100.0,56.25,0.0,43.75,23.819
1ZTX,100.0,33.33,0.0,66.67,20.3763
5TZU,100.0,62.5,0.0,37.5,35.3384
5LQB,0.0,100.0,100.0,0.0,25.632
4H8W,0.0,100.0,100.0,0.0,26.604
4O9H,0.0,100.0,100.0,0.0,27.6312
3KS0,0.0,91.67,100.0,8.33,48.676
4DTG,41.18,100.0,58.82,0.0,12.7242
3WKM,50.0,40.74,50.0,59.26,22.1032
4O58,0.0,75.0,100.0,25.0,41.97
4G6J,28.57,30.77,71.43,69.23,16.1855
4PP1,0.0,100.0,100.0,0.0,25.84
5K9K,0.0,100.0,100.0,0.0,45.3111
4L5F,0.0,100.0,100.0,0.0,25.997
5MES,100.0,56.0,0.0,44.0,14.5517
5MVZ,22.22,76.92,77.78,23.08,13.6289
5CZX,78.57,65.52,21.43,34.48,26.4365
4AL8,100.0,42.86,0.0,57.14,75.0834
2ADF,40.0,61.54,60.0,38.46,15.0371
2BDN,64.71,90.48,35.29,9.52,15.3978
3PNW,46.67,86.36,53.33,13.64,12.4033
5SY8,58.33,68.0,41.67,32.0,13.5503
3NGB,87.5,12.5,12.5,87.5,28.5155
4YK4,0.0,100.0,100.0,0.0,34.1193
3IU3,100.0,16.67,0.0,83.33,30.4419
3L5W,0.0,95.83,100.0,4.17,22.4418
4ZS7,45.0,100.0,55.0,0.0,21.9084
4F15,0.0,100.0,100.0,0.0,48.8489
2YBR,76.92,75.0,23.08,25.0,11.1884
5KJR,0.0,100.0,100.0,0.0,27.9817
4HKX,0.0,100.0,100.0,0.0,34.2047
5HYS,100.0,72.41,0.0,27.59,41.1371
3RKD,0.0,41.67,100.0,58.33,48.8464
5D93,47.37,100.0,52.63,0.0,20.5135
4JPW,76.67,9.38,23.33,90.62,24.7649
1MLC,0.0,54.17,100.0,45.83,17.7047
1QFU,0.0,100.0,100.0,0.0,25.5392
5F96,95.65,12.5,4.35,87.5,26.6392
4U0R,100.0,25.0,0.0,75.0,64.0765
5H35,100.0,70.37,0.0,29.63,31.5507
5KW9,0.0,96.67,100.0,3.33,37.1333
5KVF,66.67,100.0,33.33,0.0,18.1527
4LEO,100.0,10.53,0.0,89.47,54.2115
4G6M,100.0,30.77,0.0,69.23,17.829
1MHP,83.33,50.0,16.67,50.0,13.7323
4DGI,0.0,100.0,100.0,0.0,28.2917
5IKC,84.62,50.0,15.38,50.0,11.0262
4BZ2,61.11,52.17,38.89,47.83,13.9797
5TZ2,100.0,50.0,0.0,50.0,34.7152
1HYS,100.0,78.95,0.0,21.05,42.2877
2UZI,66.67,61.54,33.33,38.46,12.847
3ZKM,30.43,81.25,69.57,18.75,15.4904
5TZT,100.0,62.5,0.0,37.5,33.8791
3GI8,0.0,100.0,100.0,0.0,31.714
2J88,0.0,100.0,100.0,0.0,41.4055
5UGY,100.0,0.0,0.0,100.0,33.3427
5DUR,50.0,46.43,50.0,53.57,17.9401
4Y5Y,100.0,3.57,0.0,96.43,39.0974
4CMH,100.0,10.0,0.0,90.0,28.8746
3Q3G,58.82,65.38,41.18,34.62,12.6078
1FSK,100.0,48.15,0.0,51.85,20.9353
3KR3,31.58,57.14,68.42,42.86,11.0033
1TPX,27.78,100.0,72.22,0.0,21.0578
5D8J,0.0,100.0,100.0,0.0,28.2196
1AHW,0.0,100.0,100.0,0.0,46.1652
3EOA,100.0,29.63,0.0,70.37,26.2259
1BQL,100.0,70.83,0.0,29.17,14.218
4OGX,51.72,75.86,48.28,24.14,14.8977
1FE8,100.0,69.23,0.0,30.77,17.4444
