1C08,0.0625,15,1,clusters:1
4Z5R,0.1053,17,2,clusters:1
4ZS7,0.1765,14,3,clusters:1
4M62,0.45,25,9,clusters:1_2
4G6J,0.25531914893617025,26,6,clusters:1_2
5DUR,0.1276595744680851,28,3,clusters:1_2
3HI6,0.4888888888888889,26,11,clusters:1_2
5C7X,0.5957446808510638,24,14,clusters:1_2
4BZ2,0.1176,15,2,clusters:1
2ADF,0.5161,16,8,clusters:1
4LQF,0.1,9,1,clusters:1
3Q3G,0.6857,18,12,clusters:1
1FE8,0.2564,20,5,clusters:1
1A2Y,0.2143,13,3,clusters:2
4LU5,0.0769,11,1,clusters:2
2YPV,0.2857,23,6,clusters:1
4YDJ,0.0488,15,1,clusters:2
4Y5V,0.4242,11,7,clusters:1
3L5X,0.2222,8,2,clusters:2
1UJ3,0.0769,6,1,clusters:2
4O9H,0.5143,19,9,clusters:1
5C0N,0.1,14,1,clusters:1
4DN4,0.72,14,9,clusters:1
4NNP,0.7027,24,13,clusters:2
5D8J,0.375,14,6,clusters:1
