1HYS,0,-0.04
1QFU,0,-0.08
3IU3,0.09,-0.12
5E94,0.5,0.41
3I50,0.37,0.39
4KI5,0.39,0.29
2R29,0.15,-0.05
4O58,0,-0.07
1EO8,0,-0.07
3BGF,0.33,0.27
4U0R,0.09,0.03
4HF5,0,-0.08
4F15,0,-0.06
4K94,0.16,0.04
5FCU,0.31,0.26
3GJF,0.09,0.02
2J4W,0.4,-0.02
5F3B,0.2,0.05
4AL8,0.35,0.26
5FB8,0.24,0.03
4GMS,0,-0.08
2DD8,0.3,0.21
3RKD,0.09,-0.09
4K2U,0,-0.07
4HC1,0,-0.12
2QQN,0.32,0.26
3CVH,0.08,0.0
3WIH,0.29,0.16
3KS0,0.42,0.36
5D93,0.38,0.32
5A3I,0.08,0.02
5F3H,0.2,0.05
4FP8,0,-0.1
4TSA,0.32,0.22
3NFP,0.1,-0.06
5E8E,0.05,-0.02
1RJL,0.28,0.13
1ZTX,0.15,-0.01
1IQD,0.67,0.64
5D70,0.41,0.32
1H0D,0.39,0.28
4ZSO,0.17,0.08
5D8J,0.36,0.25
4LQF,0.12,-0.07
5HDQ,0.05,-0.03
4U6V,0,-0.08
3MXW,0.64,0.58
4JR9,0,-0.05
5L0Q,0.28,0.23
1FBI,0.1,-0.05
4RGM,0.48,0.45
4DN4,0.25,0.04
5KVD,0.04,-0.19
4G6M,0,-0.17
3Q3G,0.47,0.41
5IKC,0.22,0.08
2VXQ,0.11,-0.11
4AEI,0.51,0.34
2YPV,0.12,0.03
4UTA,0.05,0.08
4Y5V,0.68,0.64
3T2N,0.12,0.05
2Q8A,0.08,-0.0
1JHL,0.41,0.38
3EOA,0.29,0.23
3U7Y,0.18,0.09
1ORS,0.05,-0.06
2YBR,0.36,0.17
4BZ1,0.29,0.16
4NNP,0.23,0.2
5TZT,0.31,0.28
4Y5Y,0.69,0.66
4YK4,0.2,0.15
1FSK,0.65,0.63
2R56,0.17,0.03
1OB1,0.22,0.06
2BDN,0.11,-0.25
2NYY,0.03,0.0
4G6J,0.26,0.12
3LEV,0.39,0.4
4YPG,0.2,0.07
5UGY,0.23,0.13
5F96,0.22,0.15
4LEO,0,-0.05
4PP2,0.42,0.35
1UJ3,0.29,0.2
1AHW,0.25,0.16
5GGT,0.32,0.23
1A2Y,0.26,0.14
2ADF,0.34,0.28
4OGX,0.17,0.05
3RVV,0.28,0.22
5CZX,0.28,0.24
4O9H,0.24,0.13
4YDJ,0.21,0.14
3GI8,0.04,-0.01
1A14,0.43,0.41
1FE8,0.13,0.02
4JPW,0.23,0.15
4M62,0.45,0.39
3U9P,0.37,0.29
5KVF,0.15,-0.02
5TZ2,0.05,-0.13
4I77,0.14,-0.06
1JPS,0.28,0.19
5F9O,0.22,0.16
3L5X,0.35,0.3
3VG9,0.14,0.04
4ZS7,0.26,0.14
1EGJ,0.17,0.03
5DUM,0.04,-0.06
4ZPT,0.23,0.15
1NSN,0.51,0.43
3HI6,0.43,0.36
4XWG,0,-0.07
1BQL,0,-0.16
5KVG,0.09,-0.13
4FFY,0.29,0.08
4HKX,0.21,0.12
1MLC,0.37,0.28
4YDK,0.18,0.1
4DTG,0.42,0.21
1TPX,0.09,-0.08
4LSU,0.21,0.12
5BV7,0.07,-0.0
1C08,0.1,-0.07
2OZ4,0.12,0.04
5LQB,0.32,0.22
5TZU,0.23,0.06
4OT1,0.22,0.08
5DUR,0.14,0.05
5MES,0.43,0.4
3LD8,0,-0.06
4LU5,0.16,-0.07
5FHX,0.23,0.14
4CMH,0.11,-0.0
3PNW,0.27,0.06
4BZ2,0.29,0.11
4JPK,0.24,0.1
2UZI,0.73,0.7
5CBA,0.11,-0.14
4OII,0.13,-0.0
3NGB,0.18,0.11
4ETQ,0.28,0.2
4Z5R,0.3,0.18
3ZKM,0.07,-0.0
5K9K,0.04,-0.01
4DGI,0.29,0.18
3NH7,0.22,0.0
4HCR,0.08,-0.04
5MVZ,0.18,0.05
5KW9,0,-0.09
5SY8,0.43,0.4
5KJR,0.33,0.3
5T5F,0.14,0.07
5DHV,0.41,0.2
1LK3,0.19,0.04
5JQ6,0.3,0.25
2FD6,0,-0.08
3PGF,0,-0.04
1FNS,0.31,0.27
4KUC,0.05,-0.03
3WKM,0.2,0.06
5JHL,0.19,0.21
1MHP,0.26,0.21
5C0N,0.19,0.17
4XAK,0.29,0.25
1BVK,0.24,0.11
5HYS,0.05,-0.04
4IJ3,0.33,0.25
1NCA,0.45,0.42
5F9W,0.23,0.16
4CNI,0.35,0.28
5H35,0.21,0.1
3KR3,0.35,0.07
2J88,0.29,0.3
4PP1,0,-0.12
3L5W,0.35,0.3
4RWY,0.22,0.14
5KVE,0.1,-0.09
4D3C,0.32,0.28
5L6Y,0.23,0.12
5B3J,0.22,0.19
1WEJ,0.06,-0.11
2JEL,0.5,0.38
4H8W,0.35,0.32
2EIZ,0,-0.19
4QTI,0.05,-0.01
3HMX,0.04,-0.04
5I9Q,0.3,0.24
4L5F,0.06,-0.13
3LIZ,0,-0.08
5C7X,0.34,0.18
1E6J,0.48,0.49
3SE9,0.2,0.13
