5TZ2,0.0,11,0,0.0,13,0,56.3928
4Y5V,0.4211,16,8,0.5294,12,9,18.8607
3BGF,0.4138,14,6,0.0,13,0,21.6529
4ZS7,0.2424,13,4,0.0,13,0,28.3031
5C0N,0.0,6,0,0.2308,20,3,26.8425
5KVE,0.2143,12,3,0.0,13,0,26.0115
4LU5,0.0,13,0,0.0833,9,1,15.0529
5F3H,0.0,17,0,0.4348,8,5,39.601
2ADF,0.1429,13,2,0.7857,13,11,20.1135
4G6M,0.0,17,0,0.0,9,0,19.9835
4FP8,0.0,13,0,0.0,17,0,40.7666
4GMS,0.0,6,0,0.0,26,0,70.8269
4BZ2,0.1379,11,2,0.4,12,6,15.3257
4YK4,0.0,19,0,0.0,9,0,32.2356
4PP1,0.0,7,0,0.0,21,0,22.68
4Z5R,0.3333,9,5,0.0,17,0,26.4628
4H8W,0.0,13,0,0.5263,19,10,37.2027
5DUM,0.0,16,0,0.0,12,0,24.3262
1BVK,0.3448,12,5,0.1379,12,2,19.3427
5HDQ,0.1176,20,2,0.0833,10,1,28.6804
4FFY,0.1176,9,2,0.1538,14,3,29.8382
1UJ3,0.0588,14,1,0.0,15,0,17.7612
5D70,0.6897,14,10,0.0,10,0,18.5493
2BDN,0.0769,9,1,0.1379,12,2,14.9032
5SY8,0.1,8,1,0.4828,17,7,18.4172
4YDK,0.0,17,0,0.2083,15,5,36.8698
5BV7,0.0,24,0,0.0,9,0,23.9269
4QTI,0.1818,12,2,0.0,19,0,32.9046
3IU3,0.0,10,0,0.0,15,0,19.848
5T5F,0.5294,21,9,0.0,10,0,34.3039
5L6Y,0.3704,16,5,0.0,8,0,24.8552
