100P.txt,29.305,57.527,59.91
101P.txt,27.304,55.222,62.608
102P.txt,29.933,54.768,64.875
105P.txt,38.074,56.606,70.502
11P.txt,40.534,55.565,46.322
121P.txt,26.156,44.643,62.676
35P.txt,48.034,63.157,68.487
38P.txt,50.817,68.556,68.22
40P.txt,55.592,67.669,69.256
41P.txt,52.262,66.452,73.476
42P.txt,55.098,61.553,68.1
43P.txt,54.774,57.397,73.53
44P.txt,56.678,55.319,68.705
45P.txt,56.984,53.607,73.072
46P.txt,53.01,51.647,73.01
47P.txt,51.986,47.672,73.035
48P.txt,48.899,48.404,72.52
49P.txt,49.625,47.281,68.935
51P.txt,47.274,44.198,63.815
78P.txt,47.574,63.859,54.464
82P.txt,41.288,66.006,57.456
83P.txt,37.933,64.817,54.29
84P.txt,35.781,62.017,57.165
85P.txt,37.766,64.944,62.118
87P.txt,40.273,66.786,66.465
