4YUE,0.1429,13,2,clusters:1
4NZR,0.2469,28,10,clusters:2
2R29,0.125,16,2,clusters:1
2VXQ,0.1818,18,3,clusters:2
3VG9,0.3396,26,9,clusters:1
4K94,0.2222,24,5,clusters:1
4G6J,0.1111,15,2,clusters:2
4Y5Y,0.3784,16,7,clusters:1
2NY7,0.0816,26,2,clusters:1
3U2S,0.375,18,6,clusters:1
5EN2,0.0571,14,1,clusters:2
4G6M,0.0606,14,1,clusters:2
3EOA,0.0714,14,1,clusters:1
4KI5,0.2632,18,5,clusters:1
4ETQ,0.2778,14,5,clusters:1
5SX4,0.0541,17,1,clusters:2
4RWY,0.3175,29,10,clusters:1
2XWT,0.0455,17,1,clusters:1
2XQB,0.1081,15,2,clusters:1
2AEP,0.0513,18,1,clusters:2
5DUM,0.2,23,4,clusters:1
1OB1,0.1481,14,2,clusters:1
4ZPT,0.129,15,2,clusters:1
4XAK,0.2667,16,4,clusters:1
1W72,0.129,16,2,clusters:1
4OII,0.2222,15,4,clusters:1
4YDJ,0.21,31,6,clusters:1_2
1WEJ,0.23,24,4,clusters:1_2
4JPK,0.55,26,14,clusters:1_2
3THM,0.6,22,12,clusters:1_2
3PNW,0.22,20,4,clusters:1_2
1EGJ,0.57,24,10,clusters:1_2
5F96,0.47,32,13,clusters:1_2
2EIZ,0.14,24,3,clusters:1_2
5F9O,0.44,32,12,clusters:1_2
3NH7,0.42,22,9,clusters:1_2
2W9E,0.74,23,14,clusters:1_2
5D8J,0.6,25,13,clusters:1_2
1LK3,0.38,24,8,clusters:1_2
4HKX,0.47,28,11,clusters:1_2
3WKM,0.35,27,9,clusters:1_2
1XIW,0.6,23,12,clusters:1_2
1FSK,0.42,27,9,clusters:1_2
4DTG,0.32,20,6,clusters:1_2
4D3C,0.39,25,7,clusters:1_2
4XMP,0.37,32,13,clusters:1_2
4LSU,0.41,33,14,clusters:1_2
4XNY,0.42,32,14,clusters:1_2
4J6R,0.49,33,16,clusters:1_2
5FB8,0.39,22,8,clusters:1_2
