1NSN,0.0,18,0,0.0,7,0,26.3789
1G9M,0.0,22,0,0.0,10,0,19.9263
4F15,0.0,18,0,0.0,11,0,69.8097
5KJR,0.0,14,0,0.0,18,0,16.6266
5TZ2,0.0,7,0,0.0,17,0,16.3376
5GGT,0.0,11,0,0.0,13,0,17.2279
4U0R,0.0,19,0,0.0,12,0,31.426
1EO8,0.0,20,0,0.0,12,0,67.7402
5BV7,0.0,30,0,0.0,3,0,71.6772
3SKJ,0.0,8,0,0.0,19,0,28.0609
3JWD,0.0,30,0,0.0,3,0,65.9899
4IJ3,0.0,24,0,0.0,5,0,26.5361
1NCA,0.0,29,0,0.0,3,0,38.2679
3HI1,0.0,27,0,0.0,5,0,51.4215
3PGF,0.0,20,0,0.0,12,0,37.6322
4AG4,0.0,11,0,0.0,21,0,38.3721
5K9K,0.0,12,0,0.0,24,0,84.4361
5D93,0.0,11,0,0.0,18,0,22.1366
5DHV,0.0,13,0,0.0,8,0,10.1047
5K59,0.0,25,0,0.0,6,0,54.4166
3MA9,0.0,14,0,0.0,13,0,18.9038
3IU3,0.0,10,0,0.0,14,0,28.0445
4K3J,0.0,22,0,0.0,14,0,35.8413
3LD8,0.0,13,0,0.0,19,0,15.2136
3LEV,0.0,20,0,0.0,7,0,36.8291
4UTA,0.0,20,0,0.0,14,0,88.1448
1A14,0.0,30,0,0.0,2,0,37.3849
4HC1,0.0,20,0,0.0,9,0,64.646
4O9H,0.0,12,0,0.0,14,0,17.496
1V7M,0.0,10,0,0.0,15,0,34.3476
5HDQ,0.0,17,0,0.0,13,0,30.0033
4XWG,0.0,11,0,0.0,21,0,32.4553
2XQY,0.0,17,0,0.0,18,0,71.8687
4HF5,0.0,23,0,0.0,9,0,28.8624
2YBR,0.0,10,0,0.0,10,0,17.2876
4H8W,0.0,29,0,0.0,3,0,40.2198
2XRA,0.0,16,0,0.0,11,0,19.3791
5FCU,0.0,20,0,0.0,3,0,23.2946
4JZJ,0.0,29,0,0.0,1,0,63.1744
2CMR,0.0,16,0,0.0,11,0,18.9435
5KVG,0.0,18,0,0.0,5,0,35.0288
1E6J,0.0,13,0,0.0,16,0,13.5902
