4YDJ,0.21,31,6,clusters:1_2
1WEJ,0.23,24,4,clusters:1_2
4JPK,0.55,26,14,clusters:1_2
3THM,0.6,22,12,clusters:1_2
3PNW,0.22,20,4,clusters:1_2
1EGJ,0.57,24,10,clusters:1_2
5F96,0.47,32,13,clusters:1_2
2EIZ,0.14,24,3,clusters:1_2
5F9O,0.44,32,12,clusters:1_2
3NH7,0.42,22,9,clusters:1_2
2W9E,0.74,23,14,clusters:1_2
5D8J,0.6,25,13,clusters:1_2
1LK3,0.38,24,8,clusters:1_2
4HKX,0.47,28,11,clusters:1_2
3WKM,0.35,27,9,clusters:1_2
1XIW,0.6,23,12,clusters:1_2
1FSK,0.42,27,9,clusters:1_2
4DTG,0.32,20,6,clusters:1_2
4D3C,0.39,25,7,clusters:1_2
4XMP,0.37,32,13,clusters:1_2
4LSU,0.41,33,14,clusters:1_2
4XNY,0.42,32,14,clusters:1_2
4J6R,0.49,33,16,clusters:1_2
5FB8,0.39,22,8,clusters:1_2
5CBA,0.53,20,9,clusters:1_2
5IKC,0.57,22,10,clusters:1_2
4BZ2,0.48,23,10,clusters:1_2
3CVH,0.17,31,4,clusters:1_2
1C08,0.15,24,3,clusters:1_2
