3NFP,0.1714,20,3,clusters:2
2YPV,0.2703,18,5,clusters:1
5DUR,0.0606,17,1,clusters:2
4FFY,0.2564,14,5,clusters:1
4ZS7,0.1212,13,2,clusters:1
5KVD,0.0606,13,1,clusters:1
4I77,0.325581395,24,3,clusters:1_2
4Y5V,0.2,28,17,clusters:1_2
2R29,0.125,23,2,clusters:1_2
1C08,0.166666667,24,3,clusters:1_2
5LQB,0.125,24,6,clusters:1_2
5C7X,0.038461538,24,11,clusters:1_2
2QQN,0.4444,6,4,clusters:2
5A3I,0.2222,20,4,clusters:2
5UGY,0.0556,12,1,clusters:1
1FE8,0.2353,15,4,clusters:1
4LU5,0.0833,9,1,clusters:2
4JPW,0.4255,17,10,clusters:1
4BZ2,0.2941,16,5,clusters:2
4LQF,0.1,9,1,clusters:2
2EIZ,0.1429,10,2,clusters:2
2ADF,0.7333,15,11,clusters:1
5KJR,0.5,15,8,clusters:2
4BZ1,0.1429,16,2,clusters:2
4DGI,0.2143,17,3,clusters:2
3GJF,0.1714,21,3,clusters:1
1RJL,0.1481,14,2,clusters:2
4YDJ,0.3182,18,7,clusters:1
1MLC,0.3333,10,4,clusters:2
4G6J,0.1935,10,3,clusters:1
1IQD,0.9091,17,15,clusters:1
5KVG,0.125,12,2,clusters:2
4O9H,0.2759,13,4,clusters:1
5F3H,0.3077,11,4,clusters:2
3HI6,0.4138,10,6,clusters:2
5MVZ,0.3571,10,5,clusters:1
4UTA,0.1053,16,1,clusters:1
2DD8,0.5455,14,9,clusters:2
4H8W,0.5294,15,9,clusters:2
1UJ3,0.2308,6,3,clusters:1
4ZPT,0.4737,22,9,clusters:1
3EOA,0.3333,16,5,clusters:1
5F96,0.2927,18,6,clusters:1
1JPS,0.1481,6,2,clusters:1
5D8J,0.6111,18,11,clusters:1
1AHW,0.24,6,3,clusters:1
5F3B,0.3704,12,5,clusters:1
4NNP,0.4516,18,7,clusters:1
4DN4,0.2727,11,3,clusters:1
5C0N,0.1667,18,2,clusters:1
4Z5R,0.1875,11,3,clusters:2
3BGF,0.2941,19,5,clusters:1
5L6Y,0.3704,16,5,clusters:1
5F9W,0.3043,18,7,clusters:1
