4YDJ,0.0455,18,1,clusters:1
2YPV,0.15,21,3,clusters:1
4ZS7,0.1212,13,2,clusters:2
4Z5R,0.1579,17,3,clusters:2
1A2Y,0.35897435897435903,24,7,clusters:1_2
4BZ2,0.380952380952381,23,8,clusters:1_2
2ADF,0.5714285714285714,27,12,clusters:1_2
4Y5V,0.6274509803921569,29,16,clusters:1_2
5DUR,0.3829787234042553,28,9,clusters:1_2
4DN4,0.25806451612903225,20,4,clusters:1_2
5C7X,0.6382978723404256,24,15,clusters:1_2
2QQN,0.5294,22,9,clusters:1
4M62,0.6471,19,11,clusters:1
5A3I,0.1875,16,3,clusters:2
4I77,0.3871,12,6,clusters:2
1FE8,0.3871,12,6,clusters:1
4LU5,0.1538,11,2,clusters:2
3Q3G,0.625,15,10,clusters:1
4LQF,0.1905,10,2,clusters:2
1C08,0.4444,10,6,clusters:1
4G6J,0.0488,20,1,clusters:2
4O9H,0.4118,18,7,clusters:2
3HI6,0.6486,18,12,clusters:1
1UJ3,0.1333,10,2,clusters:1
3L5X,0.1667,14,2,clusters:1
5D8J,0.5625,14,9,clusters:1
4NNP,0.6452,18,10,clusters:2
5C0N,0.2222,12,2,clusters:2
