2QQN,0.5294,22,9,0.0,3,0,24.5575
4M62,0.6471,19,11,0.0,6,0,23.6736
5A3I,0.0,16,0,0.1875,16,3,52.8362
4I77,0.0,11,0,0.3871,12,6,18.9208
1FE8,0.3871,12,6,0.0,15,0,23.638
4LU5,0.0,11,0,0.1538,11,2,14.4404
1A2Y,0.0833,9,1,0.4,15,6,19.8077
4BZ2,0.125,13,2,0.4138,10,6,22.3827
3Q3G,0.625,15,10,0.0,11,0,28.8973
4LQF,0.0,11,0,0.1905,10,2,16.3351
2ADF,0.4615,11,6,0.3871,16,6,19.2694
4Y5V,0.6512,21,14,0.1333,8,2,22.8517
1C08,0.4444,10,6,0.0,14,0,19.7716
4YDJ,0.0455,18,1,0.1538,13,3,30.1724
4F15,0.0,15,0,0.0,14,0,35.289
2YPV,0.15,21,3,0.3846,7,5,24.8133
4G6J,0.0,6,0,0.0488,20,1,22.253
5KVG,0.0,6,0,0.0,17,0,26.674
4O9H,0.0,8,0,0.4118,18,7,29.609
3HI6,0.6486,18,12,0.0,8,0,19.136
1UJ3,0.1333,10,2,0.0,18,0,43.7042
3L5X,0.1667,14,2,0.0,9,0,18.6749
5DUR,0.2069,10,3,0.3243,18,6,22.0341
5D8J,0.5625,14,9,0.0,11,0,27.431
4NNP,0.0,12,0,0.6452,18,10,18.7814
4DN4,0.087,12,1,0.3158,8,3,15.1257
4ZS7,0.0625,12,1,0.1212,13,2,28.22
5C0N,0.0,13,0,0.2222,12,2,27.214
4Z5R,0.4828,8,7,0.1579,17,3,26.0038
5C7X,0.25,9,4,0.5789,15,11,15.0452
