5KVG,0.0,11,0,0.1176,14,2,25.9388
4G6J,0.2222,6,3,0.0,20,0,21.0269
3HI6,0.0,20,0,0.0769,7,1,24.0975
3L5X,0.5385,16,7,0.0,8,0,24.902
5C0N,0.0,4,0,0.2857,22,4,28.4312
3Q3G,0.5455,16,9,0.0,10,0,29.6983
5DUR,0.3871,15,6,0.1379,13,2,17.3649
2ADF,0.7742,16,12,0.0,10,0,24.6814
5D8J,0.0,4,0,0.6,22,12,28.4312
4LQF,0.087,12,1,0.0,10,0,14.1311
2QQN,0.0,14,0,0.0833,12,1,15.2682
4BZ2,0.2308,8,3,0.3636,15,6,12.0982
4Y5V,0.7179,17,14,0.0,11,0,17.6135
4ZS7,0.0,12,0,0.0,14,0,27.7015
5A3I,0.3333,26,7,0.0,6,0,47.989
4O9H,0.0,12,0,0.0667,14,1,27.7015
4DN4,0.0,9,0,0.087,12,1,14.3785
2YPV,0.1,21,2,0.4138,10,6,27.7782
4M62,0.4444,12,6,0.5,13,7,16.6789
1A2Y,0.4667,15,7,0.1667,9,2,19.9969
5C7X,0.5556,13,10,0.2941,11,5,14.2388
4I77,0.0,16,0,0.0,8,0,24.902
4NNP,0.3226,18,5,0.0,12,0,25.2994
1FE8,0.1714,16,3,0.0,10,0,24.6814
4LU5,0.0741,12,1,0.0,10,0,14.1311
4YDJ,0.1579,12,3,0.0,20,0,34.1715
1C08,0.125,15,2,0.3846,9,5,19.9969
4Z5R,0.2857,7,4,0.0,19,0,22.5508
4F15,0.0,24,0,0.0,9,0,55.8769
1UJ3,0.0,18,0,0.0,11,0,16.4314
