4BZ2,0.0,11,0,0.0645,12,1,23.1597
4DTG,0.25,15,4,0.0,5,0,15.15
5KJR,0.0667,13,1,0.3333,19,6,32.0768
4PP2,0.1111,16,2,0.0,12,0,21.4414
4YUE,0.5,13,7,0.0,10,0,20.0931
4ETQ,0.1579,16,3,0.5294,12,9,19.2394
3S35,0.3846,8,5,0.1176,16,2,27.8469
1XIW,0.0769,9,1,0.0,14,0,19.5425
5KW9,0.0,9,0,0.0,21,0,30.2028
4I77,0.0,11,0,0.3871,12,6,19.2411
3WXV,0.0,13,0,0.3429,19,6,30.7186
5H35,0.3429,14,6,0.0,13,0,31.5838
2QQN,0.4,8,4,0.0,17,0,24.8616
4OKV,0.0,10,0,0.0,11,0,17.9132
3RVV,0.2609,8,3,0.0,20,0,21.0981
2XQB,0.2162,15,4,0.4,8,6,23.0704
5IKC,0.0,7,0,0.4286,15,6,20.1554
4LQF,0.1905,10,2,0.0,11,0,14.9941
4XAK,0.3902,27,8,0.0,2,0,50.7573
4XMP,0.2903,23,9,0.0,9,0,31.8006
5KVF,0.125,17,2,0.0,6,0,22.8607
4YDK,0.25,23,7,0.0,9,0,37.4555
2ZCH,0.0,16,0,0.2857,12,4,20.5355
4DQO,0.125,21,2,0.0,2,0,31.855
5GGT,0.5806,18,9,0.0,6,0,29.7572
3B2U,0.1081,18,2,0.069,10,1,36.5509
5FCU,0.5625,12,9,0.129,11,2,14.1943
2J88,0.6154,16,8,0.0,15,0,40.4585
5C0N,0.0,13,0,0.2222,12,2,26.8607
4F37,0.6667,18,9,0.0,6,0,34.0428
3L5W,0.0,13,0,0.4,10,4,23.7678
4HWB,0.1875,11,3,0.0571,14,1,27.4923
3U7Y,0.0,16,0,0.1961,16,5,32.8644
5IES,0.1,18,2,0.4667,8,7,25.0684
3JWD,0.0,25,0,0.3478,8,4,58.3589
4U0R,0.0,10,0,0.0,21,0,54.4402
3LEV,0.4615,17,6,0.0,10,0,21.204
3WKM,0.2927,17,6,0.1176,10,2,21.5555
1LK3,0.3529,16,6,0.0,8,0,32.2244
4CMH,0.0,14,0,0.2,15,4,28.2844
5L0Q,0.3571,16,5,0.08,13,1,36.0338
2DD8,0.5366,22,11,0.0,6,0,40.3553
1H0D,0.6667,10,9,0.0,14,0,25.9933
2BDN,0.1379,12,2,0.0,9,0,20.0212
5D8J,0.0,14,0,0.4828,11,7,27.9988
4DN4,0.6087,12,7,0.0,8,0,15.7905
1G9M,0.4,23,7,0.0,9,0,34.7085
5CBA,0.0,5,0,0.6207,15,9,20.0143
4HCR,0.6154,19,12,0.0,9,0,60.3519
5EN2,0.0,11,0,0.2857,14,5,24.594
4ZS7,0.1111,16,2,0.3448,9,5,28.3331
1OAZ,0.3448,12,5,0.5333,13,8,15.4495
1BQL,0.0,10,0,0.1481,14,2,18.5578
4QCI,0.3529,20,6,0.0,4,0,30.2111
5JQ6,0.3556,24,8,0.0,8,0,52.9704
4F2M,0.0,15,0,0.6087,11,7,41.3977
2XQY,0.0,22,0,0.0,13,0,17.2437
1RJL,0.0,12,0,0.48,12,6,18.1695
5TZU,0.0,11,0,0.5625,13,9,30.4019
2FD6,0.0,13,0,0.0,17,0,22.4411
1MLC,0.3846,12,5,0.0,12,0,22.1131
1C08,0.0,12,0,0.3448,12,5,20.0136
5F96,0.5238,19,11,0.0,13,0,34.8978
5F3B,0.0,9,0,0.1935,16,3,36.6048
5DUM,0.0,14,0,0.0,13,0,22.0847
2NYY,0.1778,22,4,0.0,25,0,69.0462
5K59,0.0,9,0,0.6061,22,10,66.9082
4J6R,0.35,8,7,0.0702,25,2,39.5658
4JZJ,0.0645,13,1,0.0,17,0,34.692
1FSK,0.5143,19,9,0.0,8,0,27.7581
3V6O,0.0,11,0,0.3333,17,5,44.9933
1JRH,0.0,5,0,0.303,18,5,28.5167
5HYS,0.0,26,0,0.0,3,0,44.6568
5F9O,0.0,12,0,0.2381,20,5,31.819
3U2S,0.1935,17,3,0.0,6,0,19.8566
2JEL,0.8889,12,12,0.0,10,0,21.1645
3L5X,0.0,12,0,0.1905,11,2,19.5688
3X3F,0.6154,14,8,0.0,7,0,32.1917
1IQD,0.6667,20,12,0.0,5,0,28.8335
5L6Y,0.0,11,0,0.4348,12,5,22.0109
3GRW,0.1778,12,4,0.12,17,3,50.6982
1TPX,0.2143,10,3,0.2581,13,4,22.7494
1FE8,0.2424,14,4,0.0,13,0,21.693
1BGX,0.0,21,0,0.137,21,5,46.3498
4M62,0.0,7,0,0.5455,18,9,23.5154
3S37,0.0,10,0,0.625,14,10,29.1308
3EOA,0.2857,14,4,0.0,12,0,27.005
1HYS,0.4324,28,8,0.0,7,0,45.5071
5TZ2,0.0,12,0,0.3077,12,4,21.8865
5SX4,0.2632,18,5,0.0,9,0,36.2564
2AEP,0.0,12,0,0.0488,20,1,29.125
4LEO,0.1463,23,3,0.0,16,0,63.3225
3LD8,0.1579,25,3,0.0,7,0,34.9278
3Q3G,0.6857,18,12,0.0,8,0,30.1965
2CMR,0.45,23,9,0.0,4,0,44.5834
5F3H,0.0,7,0,0.25,17,4,36.9875
5E8E,0.1333,18,2,0.0,12,0,28.5677
5KVD,0.2286,15,4,0.1429,8,2,21.084
4NZR,0.125,11,4,0.3467,22,13,42.6264
3D85,0.0,14,0,0.5,11,7,16.8883
5SY8,0.4828,16,7,0.0,9,0,20.8892
3NGB,0.0,12,0,0.2667,21,6,34.2296
2VDK,0.0513,20,1,0.0,14,0,23.9761
3W9E,0.6522,21,15,0.0,8,0,29.6481
1FNS,0.0,11,0,0.7407,15,10,21.2527
1WEJ,0.0,13,0,0.1818,11,2,14.7699
3SE9,0.0,11,0,0.25,21,6,38.3631
3MXW,0.3448,8,5,0.2105,17,4,19.1212
3NFP,0.1429,13,2,0.0,11,0,31.5295
