2QQN,0.0,9,0,0.3448,17,5,25.9127
4M62,0.6667,18,11,0.0,7,0,23.0258
5A3I,0.3415,25,7,0.0,7,0,49.2039
4I77,0.0833,5,1,0.1053,19,2,25.7049
1FE8,0.2424,14,4,0.0,12,0,22.2543
4LU5,0.4,5,4,0.0,17,0,22.2323
1A2Y,0.087,8,1,0.5161,16,8,21.5249
4BZ2,0.087,5,1,0.5,18,9,22.3959
3Q3G,0.625,15,10,0.0,11,0,28.7218
4LQF,0.375,5,3,0.0,17,0,22.2323
2ADF,0.6897,14,10,0.0741,12,1,22.2543
4Y5V,0.5294,12,9,0.4737,16,9,19.5597
1C08,0.4,8,5,0.1212,16,2,21.5249
4YDJ,0.0,10,0,0.5833,22,14,25.6699
4F15,0.3333,14,4,0.0,19,0,53.9937
2YPV,0.3,21,6,0.069,10,1,40.7129
4G6J,0.3889,15,7,0.0,11,0,20.7189
5KVG,0.4242,13,7,0.0,12,0,20.7569
4O9H,0.0,11,0,0.3226,15,5,26.7931
3HI6,0.5625,13,9,0.0,14,0,25.0653
1UJ3,0.0,11,0,0.5789,18,11,43.9751
3L5X,0.0,5,0,0.6207,19,9,25.7049
5DUR,0.4138,13,6,0.1935,15,3,18.5762
5D8J,0.0,7,0,0.7027,19,13,27.5964
4NNP,0.4286,15,6,0.0,15,0,26.2313
4DN4,0.4348,12,5,0.0,9,0,14.665
4ZS7,0.0,11,0,0.4,15,7,26.7931
5C0N,0.0,7,0,0.16,19,2,27.5964
4Z5R,0.0,17,0,0.6,9,9,23.2804
5C7X,0.3871,8,6,0.4103,16,8,17.1415
