4K2U,0.0,17,0,0.0,12,0,37.069
1C08,0.0645,14,1,0.1481,10,2,19.3117
4RGM,0.0,10,0,0.1143,18,2,24.6783
5KW9,0.0,19,0,0.1429,11,2,31.197
4ZPT,0.4118,18,7,0.0,10,0,30.0523
4EDW,0.2424,16,4,0.0,8,0,33.3083
3SE9,0.2174,19,5,0.0,13,0,35.7236
4OII,0.05,19,1,0.0714,7,1,29.2134
4OT1,0.1053,6,1,0.129,18,2,21.355
4NNP,0.0,14,0,0.4828,16,7,28.5063
3VG9,0.0,19,0,0.35,13,7,33.5329
2QQN,0.4,13,5,0.0,12,0,22.2634
4U0R,0.0,19,0,0.0,12,0,53.0217
4FQJ,0.0,14,0,0.2222,17,4,37.6754
4NZR,0.303,13,10,0.1644,20,6,35.3921
4ETQ,0.2286,13,4,0.0,15,0,25.321
5DUM,0.0,15,0,0.069,12,1,20.9684
1A14,0.0,17,0,0.0,15,0,27.661
4TSA,0.4,12,5,0.1818,9,2,17.9828
2BDN,0.1481,10,2,0.0714,11,1,17.3535
5JHL,0.0,12,0,0.3333,22,5,68.8496
4FP8,0.0976,22,2,0.0,8,0,28.9675
4FFY,0.359,14,7,0.1176,9,2,18.9648
1OAZ,0.5161,14,8,0.0,11,0,20.0788
5MVZ,0.0,12,0,0.3226,13,5,18.1795
1NSN,0.0,14,0,0.1379,11,2,17.9924
2R56,0.1667,15,3,0.0,11,0,16.3737
4GMS,0.0,20,0,0.0,12,0,58.4621
3EOA,0.2308,12,3,0.0,14,0,24.7283
5DUR,0.1212,14,2,0.1818,14,3,21.6856
3HI6,0.5946,18,11,0.0,8,0,22.3328
3LD8,0.0,16,0,0.1379,16,2,30.9227
5F9W,0.0,13,0,0.0851,19,2,35.7806
4G6M,0.0,11,0,0.0588,15,1,17.3079
4L5F,0.1538,13,2,0.0,10,0,21.5023
5D70,0.4848,18,8,0.0,6,0,19.7118
1FSK,0.25,16,4,0.0,11,0,23.6688
1EO8,0.2667,15,4,0.0,17,0,58.1084
4F37,0.6316,10,6,0.0,14,0,21.3585
4HCR,0.35,20,7,0.0,8,0,47.6296
4LU5,0.0,6,0,0.0,16,0,17.2493
4ZS7,0.0556,16,1,0.2759,9,4,23.3976
1BQL,0.1739,10,2,0.0,14,0,18.4571
1H0D,0.0,11,0,0.5333,13,8,23.9997
5C0N,0.0,11,0,0.1,14,1,22.2004
4M48,0.0,24,0,0.0,11,0,22.199
4K3J,0.0909,26,2,0.0,10,0,39.539
2ZCH,0.0,14,0,0.0667,14,1,23.485
4QCI,0.0,7,0,0.5161,17,8,23.737
4J6R,0.12,18,3,0.1277,15,3,30.8053
4H8W,0.5714,16,10,0.0,16,0,31.1696
3MXW,0.3333,15,6,0.0,10,0,19.0999
1FBI,0.3478,8,4,0.0,16,0,20.6526
3U2S,0.1538,12,2,0.0,11,0,24.1863
4DN4,0.6957,12,8,0.0,8,0,17.3061
1W72,0.0,15,0,0.3226,16,5,46.2266
4M62,0.0,10,0,0.5333,15,8,20.1071
3GJF,0.2353,20,4,0.0,11,0,42.6899
5KVD,0.3429,15,6,0.0714,8,1,17.0567
3GRW,0.2174,13,5,0.0816,16,2,43.746
1JHL,0.1,9,1,0.4615,15,6,22.353
3NH7,0.0,13,0,0.4,9,6,19.5047
1E6J,0.0,21,0,0.3,8,3,48.1848
2J4W,0.5,12,6,0.0,6,0,12.3165
1JRH,0.3333,15,5,0.0,8,0,24.6812
5K59,0.4516,20,7,0.0,11,0,63.8273
5SY8,0.4138,16,6,0.0,9,0,19.7743
2NYY,0.2632,15,5,0.0,32,0,69.8549
4U6V,0.6061,17,10,0.0,13,0,38.4753
1A2Y,0.0,10,0,0.2759,14,4,22.745
4HF5,0.0,20,0,0.0645,12,1,63.077
4LF3,0.1667,9,2,0.2069,14,3,20.2165
5DHV,0.25,11,3,0.4348,10,5,14.7745
4ZSO,0.0526,21,1,0.08,8,1,35.8232
4XAK,0.4118,20,7,0.0,9,0,35.0808
4XVS,0.2174,19,5,0.0,14,0,30.1206
4JPW,0.2553,17,6,0.0,16,0,34.2527
3L5X,0.0,12,0,0.0,11,0,16.5883
3G04,0.0513,16,1,0.2286,12,4,24.4155
2EIZ,0.3871,13,6,0.069,11,1,19.1821
2YBR,0.0,9,0,0.5,11,6,16.1463
5E94,0.5,8,6,0.0,16,0,21.2796
