5HDQ,0.1176,20,2,clusters:2
4FFY,0.1538,14,3,clusters:2
2ADF,0.6341463414634146,26,13,clusters:1_2
1BVK,0.34146341463414637,24,7,clusters:1_2
5SY8,0.3783783783783784,25,7,clusters:1_2
4Y5V,0.7200000000000001,28,18,clusters:1_2
5KVE,0.2143,12,3,clusters:1
2BDN,0.2,13,3,clusters:1
5C0N,0.24,19,3,clusters:2
5L6Y,0.3846,15,5,clusters:1
4QTI,0.1667,14,2,clusters:1
4H8W,0.55,21,11,clusters:1
3BGF,0.3636,18,6,clusters:2
1UJ3,0.0606,13,1,clusters:2
5D70,0.6897,14,10,clusters:1
5F3H,0.4167,9,5,clusters:2
4YDK,0.2083,15,5,clusters:1
4G6M,0.0526,19,1,clusters:1
4ZS7,0.2286,15,4,clusters:2
4LU5,0.087,8,1,clusters:2
4BZ2,0.4848,15,8,clusters:1
4Z5R,0.3448,8,5,clusters:1
5T5F,0.5625,19,9,clusters:1
