4BZ2,0.1176,15,2,0.0,8,0,22.3033
4ETQ,0.4103,17,8,0.0,11,0,21.4392
4K3J,0.0,22,0,0.0,14,0,53.9617
3LEV,0.0,16,0,0.1,11,1,19.6688
2ADF,0.5161,16,8,0.0,11,0,21.9801
5KJR,0.3902,24,8,0.0,8,0,37.9315
1BGX,0.0,12,0,0.2927,30,12,55.4428
1LK3,0.0,19,0,0.0,5,0,33.902
4LQF,0.1,9,1,0.0,12,0,14.4402
2EIZ,0.2857,10,4,0.0625,14,1,25.1917
5KVF,0.1538,11,2,0.0,12,0,18.9319
5FCU,0.5143,15,9,0.2143,8,3,16.2814
1FBI,0.0,17,0,0.2727,7,3,24.4299
2J4W,0.2609,11,3,0.0,7,0,15.9997
4QTI,0.0,21,0,0.0,9,0,28.7923
3Q3G,0.6857,18,12,0.0,8,0,26.7756
5TZU,0.0,13,0,0.3333,11,5,25.0362
4LF3,0.4,10,5,0.2857,13,4,14.8947
5TZ2,0.0,14,0,0.3333,10,4,25.27
3ZKM,0.4151,27,11,0.0,6,0,33.8317
1YY9,0.0526,19,1,0.0,20,0,57.5119
1ZTX,0.0,18,0,0.1,5,1,22.3097
5IKC,0.5714,15,8,0.0,7,0,24.3688
1FE8,0.2564,20,5,0.0,7,0,23.7487
4U6V,0.5641,23,11,0.0,7,0,64.8309
4JPW,0.1,10,2,0.0,23,0,43.8544
3VI3,0.0,29,0,0.0,5,0,61.8605
5I9Q,0.2128,25,5,0.0,8,0,40.8917
5CBA,0.5926,13,8,0.0,7,0,19.5524
1A2Y,0.0,11,0,0.2143,13,3,25.711
4FP8,0.0,15,0,0.0,15,0,41.8516
4LU5,0.0,11,0,0.0769,11,1,13.0814
3D85,0.4286,11,6,0.0,14,0,16.0871
1EZV,0.0,15,0,0.0,13,0,21.8252
4Y5Y,0.2424,12,4,0.0,16,0,26.9586
2OZ4,0.1053,20,2,0.0,11,0,75.1228
4GMS,0.0,1,0,0.0,31,0,73.6433
3IDX,0.0,20,0,0.0,12,0,55.0248
3JWD,0.0,24,0,0.25,9,3,60.0771
4K2U,0.0,23,0,0.0,6,0,41.0657
4PP1,0.0,11,0,0.1053,17,2,19.6199
4I77,0.0,9,0,0.0,14,0,19.393
3KS0,0.3077,16,4,0.5882,7,5,14.4686
5UGY,0.0,25,0,0.0,7,0,26.2567
1NCA,0.0,13,0,0.0,19,0,32.3381
4OGX,0.1778,13,4,0.0,16,0,23.169
3I50,0.0,20,0,0.4545,11,5,62.7532
2Q8A,0.0,19,0,0.5455,12,9,45.2305
3UC0,0.0,16,0,0.0,8,0,19.0233
5F9O,0.1463,19,3,0.0,13,0,40.6032
3LD8,0.0,15,0,0.2,17,3,28.8893
4L5F,0.0,15,0,0.0,8,0,21.2965
2QQN,0.0,9,0,0.0,16,0,12.1755
3Q1S,0.5455,10,6,0.0,14,0,12.0881
3G04,0.0,6,0,0.2222,22,5,42.1349
4HJ0,0.129,14,2,0.3846,9,5,22.4144
2R56,0.1538,18,3,0.069,8,1,20.6117
1SY6,0.0,17,0,0.0,10,0,24.9753
5A3I,0.0,17,0,0.0,15,0,28.2322
4HC1,0.0,10,0,0.2222,19,4,63.9478
4XMP,0.0,12,0,0.1017,20,3,37.5866
2AEP,0.0,19,0,0.0,13,0,25.4687
4K94,0.0556,15,1,0.0,13,0,49.8966
4M62,0.4516,16,7,0.1667,9,2,19.4534
1MLC,0.0,14,0,0.0833,10,1,24.6132
4TSA,0.087,10,1,0.0833,11,1,19.494
4O58,0.0,8,0,0.0,24,0,26.4806
5JQ6,0.0,16,0,0.1622,16,3,51.5567
5EN2,0.3226,10,5,0.0,15,0,24.2505
4HKX,0.1333,11,2,0.0,17,0,31.8714
5E8E,0.0,22,0,0.0,8,0,30.0091
2YPV,0.2857,23,6,0.0,5,0,37.1423
1G9M,0.0909,10,1,0.0,22,0,44.4185
5FB8,0.5455,14,9,0.0,8,0,15.6257
1IQD,0.0,16,0,0.56,9,7,29.6772
5CZX,0.1053,5,1,0.0,24,0,34.9757
4G6J,0.1667,15,3,0.1875,11,3,20.6605
1OB1,0.0,12,0,0.25,11,3,14.3351
5L0Q,0.2222,15,3,0.0769,14,1,38.0103
4HF5,0.0,22,0,0.0,10,0,24.1478
4AEI,0.5385,11,7,0.0833,9,1,13.2758
5T5F,0.0,7,0,0.6471,21,11,33.2814
3WKM,0.0,15,0,0.1667,12,3,21.3035
4IRZ,0.0,13,0,0.0816,24,2,67.948
2VDK,0.0526,19,1,0.0,15,0,30.9207
3HI1,0.0,15,0,0.0,17,0,35.4885
4DGI,0.5,13,6,0.0,10,0,25.0442
3NFP,0.48,10,6,0.0,14,0,26.342
3GJF,0.0,18,0,0.0,13,0,37.8374
1RJL,0.0,12,0,0.0,12,0,16.358
4FQJ,0.0625,13,1,0.0541,18,1,40.3656
4LEO,0.0571,17,1,0.0,22,0,50.2754
4F15,0.0,12,0,0.0,17,0,34.2019
4PP2,0.0,17,0,0.3226,11,5,21.0286
4YDJ,0.0,16,0,0.0488,15,1,24.0029
4NZR,0.2571,17,9,0.2319,16,8,47.0952
5BV7,0.0417,25,1,0.0,8,0,53.989
2W9E,0.5385,11,7,0.0,12,0,25.8731
1EO8,0.0,1,0,0.0,31,0,75.9368
2XQB,0.3871,9,6,0.2778,14,5,21.9749
1XIW,0.0,14,0,0.0,9,0,12.7028
3CVH,0.0,11,0,0.0,20,0,38.9072
1FNS,0.0,12,0,0.3846,14,5,21.5676
1WEJ,0.0,12,0,0.0,12,0,12.9605
3W9E,0.0,13,0,0.5366,16,11,25.8534
5D93,0.5714,22,12,0.0,7,0,39.021
4XWG,0.0,7,0,0.381,25,8,37.7011
1FSK,0.0,19,0,0.1667,8,2,26.019
1C08,0.0625,15,1,0.3077,9,4,23.5213
2NYY,0.0,32,0,0.0526,15,1,72.1401
2XWT,0.1333,18,3,0.0,11,0,48.6866
3SQO,0.0,27,0,0.2727,8,3,27.9296
4JPK,0.0476,17,1,0.0588,9,1,18.8963
2R29,0.0,7,0,0.0,16,0,17.2673
1QFU,0.0,8,0,0.0,24,0,26.5151
5KVE,0.0,6,0,0.1818,17,3,19.333
4QWW,0.2703,18,5,0.0556,17,1,42.8262
3S37,0.0,10,0,0.5,14,8,31.8665
4OII,0.0,13,0,0.1176,13,2,15.0728
1BQL,0.0,11,0,0.0,13,0,24.0763
5E94,0.75,16,12,0.0,8,0,24.1466
5B3J,0.0,30,0,0.1176,2,1,49.0908
4Y5V,0.4242,11,7,0.0,18,0,30.5795
3U7Y,0.0,17,0,0.12,15,3,43.4199
4F37,0.0,6,0,0.6667,18,9,32.4147
3V6O,0.0,13,0,0.2143,15,3,44.4095
3HMX,0.2759,11,4,0.0,21,0,56.4242
3KR3,0.2069,10,3,0.4138,10,6,13.5717
1H0D,0.25,7,3,0.0,17,0,23.7769
3B2U,0.15,21,3,0.0,7,0,39.2879
4BZ1,0.3571,16,5,0.4211,7,4,14.8779
2NY7,0.0,16,0,0.1053,15,2,37.368
3LIZ,0.0,11,0,0.0,20,0,34.0969
3MA9,0.0,7,0,0.3111,20,7,47.2908
3WIH,0.0,6,0,0.2069,16,3,17.9664
4YK4,0.08,13,1,0.0,15,0,29.2256
5DUR,0.0952,23,2,0.0833,5,1,22.8912
5F96,0.1333,22,3,0.0,10,0,39.8582
2ZCH,0.2667,14,4,0.0,14,0,22.6233
5SX4,0.2727,24,6,0.0,3,0,38.7624
4QCI,0.0,12,0,0.2308,12,3,34.9808
1BVK,0.0,13,0,0.1429,11,2,27.2272
4YPG,0.2162,12,4,0.0,14,0,28.7419
1N8Z,0.0,24,0,0.129,14,2,54.7714
4YWG,0.4167,12,5,0.25,12,3,18.6566
4AG4,0.0,21,0,0.0714,11,1,36.5084
