5FCU,0.56,23,12,clusters:1_2
4LF3,0.47,23,9,clusters:1_2
3KS0,0.55,23,9,clusters:1_2
4HJ0,0.35,23,7,clusters:1_2
2R56,0.17,26,4,clusters:1_2
4M62,0.45,25,9,clusters:1_2
4TSA,0.12,21,2,clusters:1_2
4G6J,0.26,26,6,clusters:1_2
4AEI,0.46,20,8,clusters:1_2
2XQB,0.49,23,11,clusters:1_2
4JPK,0.08,26,2,clusters:1_2
3KR3,0.46,20,9,clusters:1_2
4BZ1,0.51,23,9,clusters:1_2
5DUR,0.13,28,3,clusters:1_2
4YWG,0.44,24,8,clusters:1_2
5SY8,0.58,25,11,clusters:1_2
2ARJ,0.19,24,4,clusters:1_2
2UZI,0.64,26,14,clusters:1_2
3HI6,0.49,26,11,clusters:1_2
2YBR,0.55,20,9,clusters:1_2
1EGJ,0.63,24,11,clusters:1_2
1OAZ,0.52,25,11,clusters:1_2
3PNW,0.5,20,9,clusters:1_2
2VXQ,0.37,23,7,clusters:1_2
4DQO,0.12,23,2,clusters:1_2
5C7X,0.6,24,14,clusters:1_2
5KVD,0.37,23,8,clusters:1_2
3NH7,0.19,22,4,clusters:1_2
2XRA,0.33,27,7,clusters:1_2
3PGF,0.55,32,15,clusters:1_2
4FFY,0.25,23,6,clusters:1_2
4DTG,0.32,20,6,clusters:1_2
4AL8,0.47,23,8,clusters:1_2
5DHV,0.41,21,7,clusters:1_2
