4LU5,22,18,4,0,0,0
4FP8,30,11,19,0,0,0
5HDQ,30,15,15,0,0,0
1BVK,24,12,12,0,0,0
5F3H,25,9,9,7,0,0
5L6Y,24,8,8,8,0,0
4PP1,28,16,3,9,0,0
3IU3,25,12,13,0,0,0
4ZS7,26,18,8,0,0,0
2ADF,26,9,10,7,0,0
3BGF,27,17,10,0,0,0
5SY8,25,14,11,0,0,0
4YDK,32,9,13,10,0,0
2BDN,21,9,6,6,0,0
4Y5V,28,13,10,3,2,0
4H8W,32,15,9,8,0,0
5KVE,25,15,10,0,0,0
4GMS,32,19,13,0,0,0
1UJ3,29,16,13,0,0,0
5TZ2,24,13,11,0,0,0
4QTI,31,24,7,0,0,0
4BZ2,23,16,7,0,0,0
5T5F,31,18,7,6,0,0
5BV7,33,19,14,0,0,0
5DUM,28,15,13,0,0,0
4Z5R,26,14,12,0,0,0
5D70,24,5,14,5,0,0
4FFY,23,18,5,0,0,0
4YK4,28,13,15,0,0,0
4G6M,26,4,13,9,0,0
5C0N,26,19,7,0,0,0
