4O9H,0.303,17,5,0.0,9,0,26.1505
3Q3G,0.5405,20,10,0.0,6,0,27.9974
3L5X,0.0,8,0,0.4615,16,6,19.2266
1FE8,0.0,12,0,0.1818,14,3,21.3276
4M62,0.0,11,0,0.6207,14,9,20.8863
4ZS7,0.3243,17,6,0.0,9,0,26.1505
1C08,0.069,12,1,0.069,12,1,22.9168
5D8J,0.4324,19,8,0.0,7,0,24.3847
4DN4,0.0,7,0,0.32,14,4,16.6654
5C0N,0.24,19,3,0.0,7,0,24.3847
4BZ2,0.0,8,0,0.3636,15,6,20.1288
4LQF,0.25,5,2,0.0,17,0,22.7135
4I77,0.0,8,0,0.1714,16,3,19.2266
2QQN,0.0,14,0,0.5,12,6,24.9896
5A3I,0.0,16,0,0.125,16,2,46.4575
3HI6,0.5714,16,10,0.0,11,0,28.4433
2YPV,0.093,24,2,0.0769,7,1,38.0657
4G6J,0.0625,11,1,0.2778,15,5,18.299
4Y5V,0.3889,14,7,0.5556,14,10,22.4624
2ADF,0.1481,12,2,0.3448,14,5,21.3276
4NNP,0.3448,16,5,0.0,14,0,36.4024
5C7X,0.4103,16,8,0.0,8,0,20.3225
4Z5R,0.2286,14,4,0.1818,12,3,20.4834
5KVG,0.0,15,0,0.1333,10,2,26.6471
1A2Y,0.0,12,0,0.3704,12,5,22.9168
4YDJ,0.2667,19,6,0.0,13,0,29.5713
4F15,0.0,23,0,0.0,10,0,31.7336
5DUR,0.0,14,0,0.2,14,3,26.6277
4LU5,0.3,5,3,0.0,17,0,22.7135
1UJ3,0.0,14,0,0.4,15,7,38.8585
