4PP1,0.6452,10,10,clusters:2
4GMS,0.3158,22,6,clusters:1
5TZ2,0.0625,18,1,clusters:1
4FP8,0.3429,16,6,clusters:1
4LU5,0.3,5,3,clusters:1
4QTI,0.24,15,3,clusters:1
5T5F,0.4242,20,7,clusters:1
5BV7,0.2439,18,5,clusters:2
5F3H,0.9333,15,14,clusters:2
3IU3,0.3333,16,6,clusters:2
5D70,0.6452,16,10,clusters:1
4H8W,0.6857,16,12,clusters:2
1UJ3,0.6111,16,11,clusters:1
4YK4,0.3571,16,5,clusters:1
5SY8,0.5517,17,8,clusters:2
4YDK,0.3846,19,10,clusters:2
4ZS7,0.4737,18,9,clusters:1
5C0N,0.1739,17,2,clusters:1
4Z5R,0.5714,14,10,clusters:1
3BGF,0.6207,14,9,clusters:2
5L6Y,0.6429,17,9,clusters:1
