4PP1,0.0,18,0,0.6452,10,10,24.9463
4GMS,0.3158,22,6,0.0,10,0,54.6314
5TZ2,0.0625,18,1,0.0,6,0,56.3938
4FP8,0.3429,16,6,0.0,14,0,40.89
4LU5,0.3,5,3,0.0,17,0,18.6871
4BZ2,0.0909,4,1,0.4865,19,9,24.5578
4QTI,0.24,15,3,0.0,16,0,32.127
2ADF,0.1429,13,2,0.7143,13,10,20.3265
5KVE,0.1739,7,2,0.2941,18,5,22.3626
4Y5V,0.6286,13,11,0.4324,15,8,18.6931
5T5F,0.4242,20,7,0.0,11,0,31.5135
5BV7,0.0,15,0,0.2439,18,5,29.0848
4G6M,0.2143,9,3,0.0556,17,1,18.5822
5F3H,0.0,10,0,0.9333,15,14,45.4448
3IU3,0.0,9,0,0.3333,16,6,20.4939
5D70,0.6452,16,10,0.0,8,0,16.9349
4H8W,0.0,16,0,0.6857,16,12,31.9051
1UJ3,0.6111,16,11,0.0,13,0,44.8575
2BDN,0.16,8,2,0.2667,13,4,18.0532
1BVK,0.1429,11,2,0.4,13,6,18.5713
4YK4,0.3571,16,5,0.0,12,0,32.8516
5DUM,0.1818,16,3,0.069,12,1,23.5596
5SY8,0.0,8,0,0.5517,17,8,18.3844
4FFY,0.359,14,7,0.1765,9,3,24.4376
5HDQ,0.4444,13,6,0.0645,17,1,24.8394
4YDK,0.0,13,0,0.3846,19,10,33.0745
4ZS7,0.4737,18,9,0.0,8,0,27.8671
5C0N,0.1739,17,2,0.0,9,0,27.2288
4Z5R,0.5714,14,10,0.0,12,0,22.8785
3BGF,0.0,13,0,0.6207,14,9,19.9089
5L6Y,0.6429,17,9,0.0,7,0,19.3601
