4BZ2,0.4865,19,9,clusters:2
5DUM,0.1818,16,3,clusters:1
4FFY,0.359,14,7,clusters:1
5HDQ,0.0645,17,1,clusters:2
2ADF,0.5853658536585367,26,12,clusters:1_2
5KVE,0.34146341463414637,25,7,clusters:1_2
4Y5V,0.76,28,19,clusters:1_2
4G6M,0.17777777777777778,26,4,clusters:1_2
2BDN,0.31578947368421056,21,6,clusters:1_2
1BVK,0.39024390243902435,24,8,clusters:1_2
4PP1,0.6452,10,10,clusters:2
4GMS,0.3158,22,6,clusters:1
5TZ2,0.0625,18,1,clusters:1
4FP8,0.3429,16,6,clusters:1
4LU5,0.3,5,3,clusters:1
4QTI,0.24,15,3,clusters:1
5T5F,0.4242,20,7,clusters:1
5BV7,0.2439,18,5,clusters:2
5F3H,0.9333,15,14,clusters:2
3IU3,0.3333,16,6,clusters:2
5D70,0.6452,16,10,clusters:1
4H8W,0.6857,16,12,clusters:2
1UJ3,0.6111,16,11,clusters:1
4YK4,0.3571,16,5,clusters:1
5SY8,0.5517,17,8,clusters:2
4YDK,0.3846,19,10,clusters:2
4ZS7,0.4737,18,9,clusters:1
5C0N,0.1739,17,2,clusters:1
4Z5R,0.5714,14,10,clusters:1
3BGF,0.6207,14,9,clusters:2
5L6Y,0.6429,17,9,clusters:1
