5D8J,0.0,12,0,0.5806,13,9,28.5495
4O9H,0.0,12,0,0.4667,14,7,25.601
3L5X,0.1,10,1,0.0,13,0,20.8403
5KVG,0.0,13,0,0.0,10,0,30.7159
4YDJ,0.0,17,0,0.15,14,3,31.9784
3HI6,0.6667,17,12,0.0,9,0,18.1659
2QQN,0.4,8,4,0.0,17,0,25.8862
4G6J,0.2,9,3,0.0,17,0,17.5027
2ADF,0.2222,12,3,0.7333,15,11,19.6585
3Q3G,0.6857,18,12,0.0,8,0,29.4691
5DUR,0.4211,19,8,0.1429,9,2,23.7675
5C0N,0.0,11,0,0.3,14,3,28.95
5A3I,0.0,25,0,0.1739,7,2,55.2021
4M62,0.6857,20,12,0.0,5,0,24.4864
1FE8,0.2703,18,5,0.0,9,0,20.6885
1UJ3,0.0,23,0,0.24,5,3,50.1262
4NNP,0.7586,16,11,0.1481,14,2,14.9488
4F15,0.0,14,0,0.0,15,0,37.5875
4LQF,0.1,9,1,0.0,12,0,13.4867
2YPV,0.1081,18,2,0.4828,10,7,28.233
5C7X,0.303,10,5,0.6486,14,12,15.4809
1A2Y,0.08,10,1,0.4138,14,6,19.6227
4I77,0.2667,11,4,0.0645,12,1,18.2176
4Y5V,0.7273,22,16,0.0,7,0,41.3336
4DN4,0.5455,11,6,0.0,9,0,16.8146
1C08,0.3704,10,5,0.0,14,0,18.5508
4ZS7,0.4242,13,7,0.125,12,2,27.0581
4LU5,0.0,17,0,0.3,5,3,20.8726
4BZ2,0.2,11,3,0.0645,12,1,23.2209
4Z5R,0.5161,10,8,0.1667,15,3,25.8548
