1EZV,0.0,21,0,0.0,7,0,0
1AR1,0.0,20,0,0.0,10,0,0
4JZJ,0.0,17,0,0.0,13,0,0
4JR9,0.0,17,0,0.0,16,0,0
4QWW,0.0,9,0,0.0,8,0,18
4FQJ,0.19999999999999998,31,5,clusters:1_2
3NH7,0.5581395348837208,22,12,clusters:1_2
2VXQ,0.47368421052631576,14,7,clusters:1_2
3KR3,0.5641025641025641,17,11,clusters:1_2
4JLR,0.4,23,7,clusters:1_2
3VG9,0.1277,20,3,clusters:1
1WEJ,0.4762,10,5,clusters:1
1BGX,0.0533,23,2,clusters:1
4QCI,0.303,19,5,clusters:1
5JQ6,0.35,19,7,clusters:1
4F2M,0.5833,12,7,clusters:2
3LEV,0.4286,19,6,clusters:1
4CMH,0.2,15,4,clusters:2
4F37,0.3846,17,5,clusters:1
1E6J,0.8333,12,10,clusters:2
5MES,0.6667,9,7,clusters:2
5FHX,0.5,13,6,clusters:2
1ORS,0.2857,11,3,clusters:2
3GI8,0.2286,19,4,clusters:1
4EDW,0.5806,14,9,clusters:2
1OB1,0.6364,9,7,clusters:2
3LIZ,0.069,11,1,clusters:1
