4BZ2,0.4,12,6,clusters:2
4ETQ,0.2927,19,6,clusters:2
3LEV,0.3,11,3,clusters:1
1LK3,0.0513,22,1,clusters:1
4LQF,0.1176,6,1,clusters:1
2EIZ,0.3226,13,5,clusters:1
5FCU,0.4375,12,7,clusters:1
1FBI,0.48,10,6,clusters:1
2J4W,0.4348,11,5,clusters:1
3Q3G,0.6875,15,11,clusters:1
5TZU,0.0645,12,1,clusters:1
3ZKM,0.2051,16,4,clusters:2
1ZTX,0.0625,17,1,clusters:1
5IKC,0.2857,8,3,clusters:2
1FE8,0.2667,11,4,clusters:1
4JPW,0.0909,14,2,clusters:1
5I9Q,0.1714,13,3,clusters:1
5CBA,0.1739,9,2,clusters:1
4LU5,0.0952,6,1,clusters:1
2OZ4,0.0769,8,1,clusters:2
4K2U,0.069,19,1,clusters:2
4PP1,0.129,10,2,clusters:2
4I77,0.0571,16,1,clusters:1
3KS0,0.6667,14,8,clusters:1
5UGY,0.0645,7,1,clusters:1
4OGX,0.3415,12,7,clusters:1
3I50,0.4762,10,5,clusters:2
2Q8A,0.2857,14,5,clusters:1
2R56,0.3226,10,5,clusters:2
5A3I,0.1053,3,1,clusters:1
4HC1,0.2857,18,5,clusters:2
4K94,0.0714,7,1,clusters:2
1MLC,0.2222,13,3,clusters:1
4HKX,0.0769,7,1,clusters:1
5E8E,0.0667,18,1,clusters:1
1IQD,0.6667,8,8,clusters:2
5CZX,0.2143,14,3,clusters:1
5L0Q,0.4444,17,6,clusters:1
5T5F,0.5161,18,8,clusters:2
3WKM,0.2353,10,4,clusters:1
4DGI,0.6364,11,7,clusters:1
3NFP,0.08,10,1,clusters:1
1FNS,0.1875,20,3,clusters:2
1WEJ,0.0833,13,1,clusters:1
5D93,0.5581,24,12,clusters:1
4XWG,0.3913,29,9,clusters:2
1FSK,0.1818,6,2,clusters:2
1C08,0.4,13,6,clusters:1
2NYY,0.186,20,4,clusters:2
4JPK,0.0465,18,1,clusters:1
2R29,0.0571,19,1,clusters:1
4OII,0.1176,13,2,clusters:2
5B3J,0.1667,10,2,clusters:1
4Y5V,0.1481,5,2,clusters:2
3U7Y,0.125,13,3,clusters:2
3HMX,0.2069,11,3,clusters:1
1H0D,0.6429,11,9,clusters:1
3WIH,0.0833,12,1,clusters:1
4YK4,0.1053,7,1,clusters:1
5DUR,0.1333,14,2,clusters:1
4YPG,0.1212,10,2,clusters:2
4D3C,0.5,9,5,clusters:2
4OT1,0.08,12,1,clusters:1
3L5X,0.2222,8,2,clusters:2
2BDN,0.1429,11,2,clusters:2
1UJ3,0.08,5,1,clusters:2
5GGT,0.3333,11,4,clusters:2
1HYS,0.1212,24,2,clusters:2
2UZI,0.6047,25,13,clusters:1
4ZPT,0.4118,18,7,clusters:2
3EOA,0.08,11,1,clusters:1
3HI6,0.3448,10,5,clusters:2
4RWY,0.1132,21,3,clusters:1
5D70,0.3846,11,5,clusters:1
1MHP,0.4615,14,6,clusters:2
3RKD,0.0556,16,1,clusters:1
4IJ3,0.5366,21,11,clusters:1
4CMH,0.1395,18,3,clusters:1
1TPX,0.0976,23,2,clusters:1
4UTA,0.069,26,1,clusters:1
5MVZ,0.4667,12,7,clusters:2
5JHL,0.4828,21,7,clusters:2
4O9H,0.5294,18,9,clusters:2
3PNW,0.3846,11,5,clusters:2
4HCR,0.1,20,2,clusters:1
5F3H,0.5625,17,9,clusters:2
5LQB,0.6087,10,7,clusters:1
4U0R,0.1379,15,2,clusters:1
4G6M,0.1935,12,3,clusters:2
3VG9,0.1739,20,4,clusters:2
5FHX,0.3478,12,4,clusters:1
3SE9,0.05,13,1,clusters:2
4LSU,0.125,13,3,clusters:2
4Z5R,0.4324,16,8,clusters:1
5HYS,0.16,12,2,clusters:1
3L5W,0.2222,8,2,clusters:2
5L6Y,0.2105,8,2,clusters:2
3T2N,0.1429,22,3,clusters:2
4ZSO,0.1333,13,2,clusters:2
5F3B,0.6452,16,10,clusters:1
4ZS7,0.2632,18,5,clusters:2
4DN4,0.4762,10,5,clusters:1
4NNP,0.1429,15,2,clusters:2
4CNI,0.5455,8,6,clusters:1
3U9P,0.4138,12,6,clusters:2
3NH7,0.0667,9,1,clusters:1
4YDK,0.087,13,2,clusters:2
4XAK,0.4,22,7,clusters:1
3NGB,0.1081,13,2,clusters:2
5HDQ,0.2069,15,3,clusters:2
1ORS,0.3448,19,5,clusters:1
5D8J,0.4828,11,7,clusters:2
1JPS,0.1538,5,2,clusters:2
4RGM,0.2,23,4,clusters:2
2J88,0.2941,24,5,clusters:1
4DTG,0.3243,20,6,clusters:1
1E6J,0.0909,10,1,clusters:2
5H35,0.1081,16,2,clusters:2
5MES,0.381,9,4,clusters:2
4KI5,0.0526,18,1,clusters:1
5K9K,0.1111,19,2,clusters:2
1AHW,0.0833,5,1,clusters:2
